Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.65,0.1,32,35,0.955165,1
0.65,0.1,32,38,0.954127,1
0.65,0.1,33,38,0.973701,1
0.65,0.1,33,40,0.901316,1
0.65,0.1,32,37,0.9285,1
0.65,0.1,35,47,0.886194,1
0.65,0.11,31,36,0.946573,1
0.65,0.11,32,37,0.968201,1
0.65,0.11,31,34,0.950898,1
0.65,0.11,33,40,0.943566,1
0.65,0.11,30,35,0.962707,1
0.65,0.11,30,37,0.95596,1
0.65,0.11,33,38,0.96001,1
0.65,0.11,33,42,0.980992,1
0.65,0.11,32,40,0.936788,1
0.65,0.11,30,38,0.93501,1
0.65,0.12,31,36,0.961834,1
0.65,0.12,31,36,0.964164,1
0.65,0.12,33,39,0.94337,1
0.65,0.12,29,35,0.954019,1
0.65,0.12,31,37,0.977437,1
0.65,0.12,28,33,0.950112,1
0.65,0.12,30,35,0.957783,1
0.65,0.12,32,35,0.955837,1
0.65,0.12,32,38,0.951749,1
0.65,0.12,30,36,0.95679,1
0.65,0.13,31,44,0.977035,1
0.65,0.13,31,35,0.939982,1
0.65,0.13,30,36,0.955278,1
0.65,0.13,31,38,0.966008,1
0.65,0.13,28,33,0.949467,1
0.65,0.13,29,32,0.95614,1
0.65,0.13,29,38,0.961211,1
0.65,0.13,31,35,0.953217,1
0.65,0.13,29,35,0.949838,1
0.65,0.13,29,35,0.960442,1
0.65,0.14,30,36,0.938497,1
0.65,0.14,27,60,0.986842,1
0.65,0.14,29,33,0.96751,1
0.65,0.14,32,40,0.926417,1
0.65,0.14,28,34,0.947627,1
0.65,0.14,29,38,0.97109,1
0.65,0.14,33,36,0.970207,1
0.65,0.14,29,35,0.970311,1
0.65,0.14,31,38,0.975728,1
0.65,0.14,29,37,0.98069,1
0.65,0.15,31,38,0.963855,1
0.65,0.15,28,31,0.95083,1
0.65,0.15,26,30,0.95476,1
0.65,0.15,33,39,0.955193,1
0.65,0.15,30,34,0.971975,1
0.65,0.15,28,45,0.96779,1
0.65,0.15,29,33,0.947676,1
0.65,0.15,27,33,0.983497,1
0.65,0.15,29,34,0.971819,1
0.65,0.15,34,38,0.927533,1
0.65,0.16,29,34,0.962377,1
0.65,0.16,28,34,0.974426,1
0.65,0.16,30,36,0.95237,1
0.65,0.16,30,37,0.942266,1
0.65,0.16,30,33,0.958429,1
0.65,0.16,28,31,0.939943,1
0.65,0.16,29,34,0.957177,1
0.65,0.16,28,31,0.943671,1
0.65,0.16,27,33,0.980695,1
0.65,0.16,28,35,0.956267,1
0.65,0.17,33,38,0.950872,1
0.65,0.17,27,32,0.939883,1
0.65,0.17,29,33,0.942206,1
0.65,0.17,32,37,0.946293,1
0.65,0.17,28,33,0.965458,1
0.65,0.17,29,34,0.966387,1
0.65,0.17,28,36,0.934682,1
0.65,0.17,29,36,0.926056,1
0.65,0.17,29,36,0.966376,1
0.65,0.17,28,33,0.940158,1
0.65,0.18,27,31,0.953851,1
0.65,0.18,26,32,0.965634,1
0.65,0.18,29,33,0.952055,1
0.65,0.18,28,32,0.977073,1
0.65,0.18,28,36,0.959944,1
0.65,0.18,26,30,0.950644,1
0.65,0.18,29,42,0.910351,1
0.65,0.18,26,49,0.941757,1
0.65,0.18,30,40,0.918665,1
0.65,0.18,30,42,0.931785,1
0.65,0.19,26,38,0.981884,1
0.65,0.19,30,34,0.970436,1
0.65,0.19,28,32,0.943077,1
0.65,0.19,26,31,0.941901,1
0.65,0.19,28,34,0.965753,1
0.65,0.19,30,38,0.952177,1
0.65,0.19,28,34,0.968997,1
0.65,0.19,25,29,0.938267,1
0.65,0.19,31,36,0.970028,1
0.65,0.19,27,30,0.936134,1
0.65,0.2,32,40,0.972087,1
0.65,0.2,27,34,0.930699,1
0.65,0.2,26,29,0.954898,1
0.65,0.2,33,40,0.931602,1
0.65,0.2,26,35,0.945019,1
0.65,0.2,29,35,0.962229,1
0.65,0.2,25,29,0.957407,1
0.65,0.2,27,32,0.941344,1
0.65,0.2,31,35,0.959021,1
0.65,0.2,29,35,0.929216,1
0.65,0.21,28,38,0.904589,1
0.65,0.21,27,37,0.942135,1
0.65,0.21,27,35,0.847164,1
0.65,0.21,28,31,0.963489,1
0.65,0.21,27,30,0.950545,1
0.65,0.21,32,44,0.953125,1
0.65,0.21,26,32,0.973883,1
0.65,0.21,30,33,0.955997,1
0.65,0.21,27,35,0.962293,1
0.65,0.21,27,31,0.964542,1
0.65,0.22,27,35,0.977633,1
0.65,0.22,26,37,0.963568,1
0.65,0.22,27,34,0.954231,1
0.65,0.22,28,34,0.962243,1
0.65,0.22,28,34,0.944939,1
0.65,0.22,28,31,0.961491,1
0.65,0.22,25,29,0.971235,1
0.65,0.22,29,41,0.959035,1
0.65,0.22,26,37,0.982495,1
0.65,0.22,28,32,0.963488,1
0.65,0.23,29,66,1,1
0.65,0.23,27,34,0.940884,1
0.65,0.23,27,36,0.947528,1
0.65,0.23,29,33,0.958786,1
0.65,0.23,26,31,0.946919,1
0.65,0.23,32,37,0.956328,1
0.65,0.23,25,33,0.955892,1
0.65,0.23,29,48,0.96063,1
0.65,0.23,26,29,0.94319,1
0.65,0.23,26,31,0.939979,1
0.65,0.24,29,35,0.959259,1
0.65,0.24,27,31,0.966086,1
0.65,0.24,25,29,0.955611,1
0.65,0.24,27,32,0.92437,1
0.65,0.24,28,33,0.93022,1
0.65,0.24,28,36,0.921435,1
0.65,0.24,26,30,0.969231,1
0.65,0.24,26,35,0.942321,1
0.65,0.24,24,30,0.930233,1
0.65,0.24,27,31,0.95878,1
0.65,0.25,25,37,0.963024,1
0.65,0.25,24,31,0.964562,1
0.65,0.25,25,42,0.94926,1
0.65,0.25,24,29,0.965574,1
0.65,0.25,25,29,0.936269,1
0.65,0.25,26,31,0.97481,1
0.65,0.25,26,30,0.952399,1
0.65,0.25,26,32,0.961838,1
0.65,0.25,26,31,0.912462,1
0.65,0.25,25,29,0.947016,1
0.65,0.26,25,29,0.97814,1
0.65,0.26,28,34,0.965095,1
0.65,0.26,25,32,0.965459,1
0.65,0.26,26,31,0.952674,1
0.65,0.26,24,34,0.951357,1
0.65,0.26,26,34,0.960502,1
0.65,0.26,27,38,0.977566,1
0.65,0.26,27,30,0.944342,1
0.65,0.26,26,30,0.940144,1
0.65,0.26,27,34,0.978723,1
0.65,0.27,26,46,0.936196,1
0.65,0.27,23,28,0.96235,1
0.65,0.27,24,49,0.954753,1
0.65,0.27,25,28,0.952556,1
0.65,0.27,27,31,0.954889,1
0.65,0.27,24,27,0.955737,1
0.65,0.27,24,28,0.970575,1
0.65,0.27,26,39,0.959072,1
0.65,0.27,25,37,0.934354,1
0.65,0.27,25,30,0.943478,1
0.65,0.28,24,28,0.942943,1
0.65,0.28,24,28,0.949039,1
0.65,0.28,25,31,0.977411,1
0.65,0.28,26,31,0.928605,1
0.65,0.28,25,32,0.960507,1
0.65,0.28,25,30,0.954257,1
0.65,0.28,24,28,0.961484,1
0.65,0.28,24,33,0.976086,1
0.65,0.28,22,26,0.950573,1
0.65,0.28,24,45,0.942743,1
0.65,0.29,25,32,0.966237,1
0.65,0.29,23,33,0.949864,1
0.65,0.29,26,30,0.956772,1
0.65,0.29,27,40,0.946716,1
0.65,0.29,25,31,0.965294,1
0.65,0.29,25,33,0.914484,1
0.65,0.29,24,32,0.953577,1
0.65,0.29,30,34,0.938666,1
0.65,0.29,28,36,0.922432,1
0.65,0.29,26,30,0.953107,1
0.65,0.3,25,30,0.978323,1
0.65,0.3,25,31,0.956831,1
0.65,0.3,26,31,0.946337,1
0.65,0.3,25,30,0.954033,1
0.65,0.3,23,29,0.958632,1
0.65,0.3,23,28,0.962983,1
0.65,0.3,24,33,0.945665,1
0.65,0.3,24,29,0.958846,1
0.65,0.3,28,31,0.958201,1
0.65,0.3,25,29,0.95449,1
0.65,0.31,26,32,0.974894,1
0.65,0.31,24,32,0.989876,1
0.65,0.31,26,29,0.96819,1
0.65,0.31,24,27,0.953117,1
0.65,0.31,23,26,0.944881,1
0.65,0.31,22,28,0.963318,1
0.65,0.31,26,34,0.958886,1
0.65,0.31,24,31,0.951726,1
0.65,0.31,24,30,0.951574,1
0.65,0.31,27,31,0.958918,1
0.65,0.32,28,34,0.957652,1
0.65,0.32,23,25,0.949582,1
0.65,0.32,29,36,0.958691,1
0.65,0.32,23,28,0.979487,1
0.65,0.32,22,32,0.97556,1
0.65,0.32,22,26,0.933733,1
0.65,0.32,29,34,0.956661,1
0.65,0.32,24,29,0.939563,1
0.65,0.32,26,30,0.949964,1
0.65,0.32,25,29,0.965681,1
0.65,0.33,22,28,0.959714,1
0.65,0.33,22,33,0.9608,1
0.65,0.33,21,28,0.971338,1
0.65,0.33,22,33,0.945711,1
0.65,0.33,25,36,0.955508,1
0.65,0.33,24,29,0.971822,1
0.65,0.33,21,26,0.967184,1
0.65,0.33,23,30,0.971614,1
0.65,0.33,23,27,0.971602,1
0.65,0.33,24,31,0.954254,1
0.65,0.34,25,31,0.982094,1
0.65,0.34,22,29,0.954296,1
0.65,0.34,23,38,0.943413,1
0.65,0.34,22,28,0.950477,1
0.65,0.34,23,28,0.949136,1
0.65,0.34,22,27,0.979939,1
0.65,0.34,24,31,0.963465,1
0.65,0.34,22,27,0.951973,1
0.65,0.34,26,31,0.959352,1
0.65,0.34,24,32,0.927758,1
0.65,0.35,22,28,0.953036,1
0.65,0.35,22,28,0.945274,1
0.65,0.35,23,28,0.966891,1
0.65,0.35,25,31,0.938012,1
0.65,0.35,24,30,0.936937,1
0.65,0.35,22,25,0.948397,1
0.65,0.35,22,26,0.952745,1
0.65,0.35,23,29,0.948607,1
0.65,0.35,23,28,0.959598,1
0.65,0.35,24,28,0.953695,1
0.65,0.36,22,29,0.974944,1
0.65,0.36,24,30,0.980505,1
0.65,0.36,22,29,0.964258,1
0.65,0.36,28,31,0.9591,1
0.65,0.36,22,26,0.964776,1
0.65,0.36,22,25,0.957694,1
0.65,0.36,25,31,0.941998,1
0.65,0.36,23,28,0.956753,1
0.65,0.36,24,29,0.959247,1
0.65,0.36,22,25,0.965452,1
0.65,0.37,24,29,0.939111,1
0.65,0.37,22,26,0.938673,1
0.65,0.37,24,29,0.933846,1
0.65,0.37,24,30,0.983483,1
0.65,0.37,24,28,0.944163,1
0.65,0.37,22,27,0.951404,1
0.65,0.37,25,30,0.959707,1
0.65,0.37,22,26,0.95789,1
0.65,0.37,23,28,0.946063,1
0.65,0.37,22,28,0.954483,1
0.65,0.38,22,27,0.963211,1
0.65,0.38,21,27,0.972059,1
0.65,0.38,23,29,0.95522,1
0.65,0.38,23,31,0.96308,1
0.65,0.38,22,30,0.952037,1
0.65,0.38,23,27,0.942596,1
0.65,0.38,22,29,0.962832,1
0.65,0.38,21,32,0.966793,1
0.65,0.38,21,26,0.967887,1
0.65,0.38,24,29,0.968341,1
0.65,0.39,22,28,0.939911,1
0.65,0.39,25,40,0.960894,1
0.65,0.39,23,30,0.9579,1
0.65,0.39,25,29,0.96655,1
0.65,0.39,22,29,0.940223,1
0.65,0.39,22,25,0.953702,1
0.65,0.39,24,39,0.951365,1
0.65,0.39,22,26,0.958109,1
0.65,0.39,23,26,0.953175,1
0.65,0.39,20,26,0.952774,1
0.65,0.4,22,30,0.942085,1
0.65,0.4,27,33,0.965993,1
0.65,0.4,22,27,0.95152,1
0.65,0.4,22,26,0.967417,1
0.65,0.4,22,27,0.952091,1
0.65,0.4,22,26,0.982534,1
0.65,0.4,22,26,0.96772,1
0.65,0.4,23,29,0.973532,1
0.65,0.4,21,26,0.929235,1
0.65,0.4,26,32,0.964605,1
0.65,0.41,20,25,0.981376,1
0.65,0.41,24,29,0.95527,1
0.65,0.41,25,29,0.966271,1
0.65,0.41,22,28,0.956339,1
0.65,0.41,21,57,0.947347,1
0.65,0.41,22,24,0.946121,1
0.65,0.41,21,24,0.958174,1
0.65,0.41,22,27,0.98528,1
0.65,0.41,23,29,0.963896,1
0.65,0.41,21,25,0.985904,1
0.65,0.42,20,26,0.976605,1
0.65,0.42,20,25,0.96819,1
0.65,0.42,22,26,0.952878,1
0.65,0.42,22,28,0.972443,1
0.65,0.42,22,27,0.945609,1
0.65,0.42,21,25,0.963972,1
0.65,0.42,20,29,0.952465,1
0.65,0.42,22,27,0.971274,1
0.65,0.42,25,29,0.953945,1
0.65,0.42,22,27,0.971899,1
0.65,0.43,20,25,0.966037,1
0.65,0.43,23,27,0.96683,1
0.65,0.43,25,29,0.962066,1
0.65,0.43,19,25,0.947661,1
0.65,0.43,21,29,0.966447,1
0.65,0.43,21,50,0.978764,1
0.65,0.43,20,25,0.950905,1
0.65,0.43,20,28,0.938103,1
0.65,0.43,20,25,0.959621,1
0.65,0.43,22,29,0.961756,1
0.65,0.44,21,26,0.970323,1
0.65,0.44,22,25,0.939723,1
0.65,0.44,21,24,0.955457,1
0.65,0.44,19,25,0.969302,1
0.65,0.44,21,33,0.961825,1
0.65,0.44,21,25,0.941074,1
0.65,0.44,23,29,0.965874,1
0.65,0.44,21,28,0.950644,1
0.65,0.44,19,26,0.961266,1
0.65,0.44,20,24,0.966525,1
0.65,0.45,19,28,0.96832,1
0.65,0.45,20,24,0.964752,1
0.65,0.45,22,39,0.967936,1
0.65,0.45,25,32,0.979592,1
0.65,0.45,23,29,0.969663,1
0.65,0.45,22,26,0.958182,1
0.65,0.45,20,26,0.960345,1
0.65,0.45,21,31,0.939051,1
0.65,0.45,21,28,0.946841,1
0.65,0.45,21,31,0.973561,1
0.65,0.46,21,28,0.932263,1
0.65,0.46,21,24,0.953105,1
0.65,0.46,21,26,0.94288,1
0.65,0.46,19,23,0.948705,1
0.65,0.46,20,25,0.95468,1
0.65,0.46,25,32,0.938988,1
0.65,0.46,19,23,0.971033,1
0.65,0.46,19,23,0.964989,1
0.65,0.46,19,24,0.937573,1
0.65,0.46,23,27,0.96661,1
0.65,0.47,20,41,0.958932,1
0.65,0.47,18,29,0.964193,1
0.65,0.47,22,27,0.940819,1
0.65,0.47,19,25,0.954609,1
0.65,0.47,21,28,0.970738,1
0.65,0.47,20,29,0.913919,1
0.65,0.47,20,29,0.977344,1
0.65,0.47,22,26,0.946413,1
0.65,0.47,21,27,0.967828,1
0.65,0.47,21,34,0.962464,1
0.65,0.48,19,29,0.961808,1
0.65,0.48,22,26,0.955273,1
0.65,0.48,21,29,0.956042,1
0.65,0.48,19,23,0.95584,1
0.65,0.48,21,25,0.957154,1
0.65,0.48,18,29,0.977553,1
0.65,0.48,21,27,0.98324,1
0.65,0.48,20,25,0.992908,1
0.65,0.48,21,29,0.966306,1
0.65,0.48,19,25,0.960497,1
0.65,0.49,19,27,0.923181,1
0.65,0.49,21,25,0.954091,1
0.65,0.49,22,28,0.958553,1
0.65,0.49,23,26,0.956853,1
0.65,0.49,21,28,0.973946,1
0.65,0.49,19,25,0.954519,1
0.65,0.49,20,28,0.945534,1
0.65,0.49,21,24,0.949694,1
0.65,0.49,21,29,0.94009,1
0.65,0.49,21,26,0.976,1
0.65,0.5,21,26,0.970338,1
0.65,0.5,18,25,0.97957,1
0.65,0.5,19,25,0.923578,1
0.65,0.5,19,25,0.958597,1
0.65,0.5,22,28,0.964908,1
0.65,0.5,18,23,0.950512,1
0.65,0.5,19,30,0.957187,1
0.65,0.5,18,22,0.961486,1
0.65,0.5,20,25,0.943515,1
0.65,0.5,19,26,0.959603,1
0.66,0,1000,0,0,0
0.66,0.01,46,59,0.924084,1
0.66,0.01,41,46,0.970087,1
0.66,0.01,43,51,0.951474,1
0.66,0.01,42,58,0.958758,1
0.66,0.01,42,64,0.970377,1
0.66,0.01,44,48,0.939571,1
0.66,0.01,44,49,0.949335,1
0.66,0.01,44,48,0.962905,1
0.66,0.01,42,46,0.97342,1
0.66,0.01,41,47,0.954007,1
0.66,0.02,40,46,0.938185,1
0.66,0.02,40,44,0.962403,1
0.66,0.02,41,43,0.935193,1
0.66,0.02,40,45,0.950889,1
0.66,0.02,40,48,0.94461,1
0.66,0.02,38,46,0.900806,1
0.66,0.02,42,45,0.948902,1
0.66,0.02,38,43,0.977824,1
0.66,0.02,41,47,0.965298,1
0.66,0.02,41,46,0.96747,1
0.66,0.03,37,45,0.973853,1
0.66,0.03,39,42,0.971852,1
0.66,0.03,36,43,0.965497,1
0.66,0.03,36,40,0.959356,1
0.66,0.03,38,62,0.93855,1
0.66,0.03,40,43,0.969837,1
0.66,0.03,37,46,0.957863,1
0.66,0.03,36,41,0.945117,1
0.66,0.03,35,43,0.970562,1
0.66,0.03,36,43,0.955494,1
0.66,0.04,34,47,0.938753,1
0.66,0.04,36,41,0.963247,1
0.66,0.04,37,48,0.982619,1
0.66,0.04,34,45,0.92144,1
0.66,0.04,35,42,0.961338,1
0.66,0.04,35,40,0.951718,1
0.66,0.04,36,41,0.956293,1
0.66,0.04,34,38,0.948411,1
0.66,0.04,36,40,0.947281,1
0.66,0.04,35,38,0.969585,1
0.66,0.05,36,41,0.923648,1
0.66,0.05,33,43,0.929215,1
0.66,0.05,33,37,0.975875,1
0.66,0.05,36,45,0.965903,1
0.66,0.05,34,44,0.959645,1
0.66,0.05,38,54,0.970879,1
0.66,0.05,32,37,0.961101,1
0.66,0.05,33,39,0.982998,1
0.66,0.05,34,38,0.989199,1
0.66,0.05,36,40,0.959683,1
0.66,0.06,33,38,0.958061,1
0.66,0.06,34,38,0.960743,1
0.66,0.06,35,39,0.964061,1
0.66,0.06,31,38,0.958402,1
0.66,0.06,33,39,0.963705,1
0.66,0.06,35,39,0.953684,1
0.66,0.06,34,45,0.955876,1
0.66,0.06,34,39,0.973824,1
0.66,0.06,34,39,0.977523,1
0.66,0.06,32,36,0.953381,1
0.66,0.07,33,39,0.982133,1
0.66,0.07,30,34,0.961058,1
0.66,0.07,31,34,0.959662,1
0.66,0.07,31,37,0.96096,1
0.66,0.07,31,37,0.966548,1
0.66,0.07,32,41,0.971436,1
0.66,0.07,34,36,0.948204,1
0.66,0.07,30,37,0.954995,1
0.66,0.07,35,39,0.958728,1
0.66,0.07,30,36,0.97808,1
0.66,0.08,30,36,0.93841,1
0.66,0.08,30,35,0.952956,1
0.66,0.08,30,34,0.951781,1
0.66,0.08,31,36,0.952533,1
0.66,0.08,31,36,0.975201,1
0.66,0.08,33,39,0.982143,1
0.66,0.08,32,37,0.944197,1
0.66,0.08,34,41,0.962293,1
0.66,0.08,32,35,0.958384,1
0.66,0.08,32,39,0.947765,1
0.66,0.09,30,39,0.903183,1
0.66,0.09,31,42,0.959819,1
0.66,0.09,29,35,0.960413,1
0.66,0.09,30,35,0.981313,1
0.66,0.09,33,41,0.986775,1
0.66,0.09,31,38,0.943462,1
0.66,0.09,30,36,0.950292,1
0.66,0.09,31,42,0.952381,1
0.66,0.09,31,39,0.898194,1
0.66,0.09,31,40,0.964635,1
0.66,0.1,30,36,0.931344,1
0.66,0.1,33,36,0.948205,1
0.66,0.1,29,33,0.968303,1
0.66,0.1,31,37,0.974194,1
0.66,0.1,29,34,0.973222,1
0.66,0.1,28,37,0.988085,1
0.66,0.1,30,35,0.949914,1
0.66,0.1,32,40,0.927881,1
0.66,0.1,30,35,0.937284,1
0.66,0.1,29,33,0.952234,1
0.66,0.11,28,34,0.946132,1
0.66,0.11,30,36,0.970551,1
0.66,0.11,29,31,0.958105,1
0.66,0.11,30,34,0.970452,1
0.66,0.11,33,50,0.954652,1
0.66,0.11,29,35,0.973205,1
0.66,0.11,31,34,0.948407,1
0.66,0.11,29,33,0.954928,1
0.66,0.11,28,34,0.972156,1
0.66,0.11,29,42,0.942722,1
0.66,0.12,29,35,0.956166,1
0.66,0.12,29,32,0.957079,1
0.66,0.12,30,34,0.957171,1
0.66,0.12,33,41,0.95251,1
0.66,0.12,29,35,0.96382,1
0.66,0.12,31,36,0.944302,1
0.66,0.12,29,33,0.9586,1
0.66,0.12,33,41,0.911017,1
0.66,0.12,27,33,0.941852,1
0.66,0.12,29,33,0.964688,1
0.66,0.13,30,34,0.910641,1
0.66,0.13,33,38,0.902558,1
0.66,0.13,28,33,0.965797,1
0.66,0.13,32,38,0.939484,1
0.66,0.13,28,35,0.954603,1
0.66,0.13,28,33,0.948153,1
0.66,0.13,27,32,0.960882,1
0.66,0.13,34,38,0.961891,1
0.66,0.13,27,33,0.945789,1
0.66,0.13,29,33,0.958985,1
0.66,0.14,28,34,0.963605,1
0.66,0.14,27,36,0.957627,1
0.66,0.14,30,35,0.945088,1
0.66,0.14,27,32,0.971405,1
0.66,0.14,30,35,0.94036,1
0.66,0.14,28,33,0.966539,1
0.66,0.14,29,33,0.968727,1
0.66,0.14,30,36,0.964784,1
0.66,0.14,27,34,0.971053,1
0.66,0.14,28,34,0.963615,1
0.66,0.15,27,32,0.968447,1
0.66,0.15,27,31,0.968424,1
0.66,0.15,29,32,0.957438,1
0.66,0.15,28,32,0.957167,1
0.66,0.15,28,34,0.966985,1
0.66,0.15,27,33,0.972438,1
0.66,0.15,29,35,0.981545,1
0.66,0.15,28,31,0.961163,1
0.66,0.15,35,50,0.965528,1
0.66,0.15,29,47,0.959395,1
0.66,0.16,31,40,0.938356,1
0.66,0.16,27,34,0.963866,1
0.66,0.16,27,41,0.969972,1
0.66,0.16,27,34,0.927671,1
0.66,0.16,28,34,0.961847,1
0.66,0.16,27,32,0.955968,1
0.66,0.16,27,31,0.970253,1
0.66,0.16,29,40,0.975386,1
0.66,0.16,28,32,0.979579,1
0.66,0.16,30,34,0.973355,1
0.66,0.17,32,41,0.95934,1
0.66,0.17,25,35,0.954404,1
0.66,0.17,26,38,0.95131,1
0.66,0.17,28,32,0.972527,1
0.66,0.17,26,30,0.969875,1
0.66,0.17,27,31,0.933152,1
0.66,0.17,28,35,0.950118,1
0.66,0.17,30,35,0.942001,1
0.66,0.17,26,32,0.95851,1
0.66,0.17,27,33,0.970051,1
0.66,0.18,26,32,0.959005,1
0.66,0.18,25,32,0.928471,1
0.66,0.18,30,41,0.967831,1
0.66,0.18,29,35,0.958639,1
0.66,0.18,28,38,0.952808,1
0.66,0.18,30,34,0.951693,1
0.66,0.18,27,31,0.928791,1
0.66,0.18,26,40,0.958443,1
0.66,0.18,30,35,0.951332,1
0.66,0.18,25,29,0.980656,1
0.66,0.19,26,32,0.97956,1
0.66,0.19,34,38,0.946639,1
0.66,0.19,26,34,0.941538,1
0.66,0.19,24,30,0.960086,1
0.66,0.19,25,29,0.938184,1
0.66,0.19,25,31,0.966833,1
0.66,0.19,25,29,0.950245,1
0.66,0.19,26,35,0.978763,1
0.66,0.19,25,31,0.969628,1
0.66,0.19,25,28,0.966103,1
0.66,0.2,27,31,0.978163,1
0.66,0.2,26,30,0.952374,1
0.66,0.2,27,32,0.994295,1
0.66,0.2,28,36,0.963983,1
0.66,0.2,24,32,0.923678,1
0.66,0.2,25,29,0.966506,1
0.66,0.2,26,32,0.966565,1
0.66,0.2,27,37,0.952284,1
0.66,0.2,26,33,0.937314,1
0.66,0.2,25,29,0.979111,1
0.66,0.21,24,31,0.957961,1
0.66,0.21,25,30,0.968303,1
0.66,0.21,28,34,0.962264,1
0.66,0.21,26,34,0.953866,1
0.66,0.21,25,29,0.982226,1
0.66,0.21,25,30,0.986794,1
0.66,0.21,25,38,0.956292,1
0.66,0.21,26,32,0.967071,1
0.66,0.21,26,31,0.945142,1
0.66,0.21,25,28,0.957017,1
0.66,0.22,25,34,0.938787,1
0.66,0.22,27,31,0.966839,1
0.66,0.22,25,33,0.95284,1
0.66,0.22,27,44,0.971237,1
0.66,0.22,26,33,0.962191,1
0.66,0.22,24,29,0.950424,1
0.66,0.22,25,29,0.969205,1
0.66,0.22,25,30,0.955297,1
0.66,0.22,25,30,0.968196,1
0.66,0.22,30,34,0.971067,1
0.66,0.23,25,29,0.957769,1
0.66,0.23,24,27,0.954481,1
0.66,0.23,27,32,0.951782,1
0.66,0.23,28,33,0.970179,1
0.66,0.23,24,32,0.953258,1
0.66,0.23,27,39,0.952904,1
0.66,0.23,24,28,0.959263,1
0.66,0.23,26,30,0.966415,1
0.66,0.23,26,29,0.944355,1
0.66,0.23,29,32,0.973124,1
0.66,0.24,26,33,0.93591,1
0.66,0.24,27,31,0.949684,1
0.66,0.24,25,34,0.974201,1
0.66,0.24,25,31,0.960555,1
0.66,0.24,24,29,0.956155,1
0.66,0.24,26,35,0.953767,1
0.66,0.24,24,31,0.969968,1
0.66,0.24,25,30,0.9481,1
0.66,0.24,26,31,0.962343,1
0.66,0.24,25,30,0.972802,1
0.66,0.25,31,35,0.960425,1
0.66,0.25,23,33,0.959411,1
0.66,0.25,24,44,0.924074,1
0.66,0.25,23,27,0.938142,1
0.66,0.25,25,31,0.942231,1
0.66,0.25,32,37,0.958719,1
0.66,0.25,28,37,0.971896,1
0.66,0.25,25,30,0.958195,1
0.66,0.25,27,31,0.951746,1
0.66,0.25,24,28,0.969834,1
0.66,0.26,24,30,0.917852,1
0.66,0.26,26,32,0.982053,1
0.66,0.26,26,32,0.910515,1
0.66,0.26,24,29,0.9407,1
0.66,0.26,23,28,0.944091,1
0.66,0.26,23,27,0.969092,1
0.66,0.26,24,31,0.964963,1
0.66,0.26,25,31,0.945775,1
0.66,0.26,24,35,0.956579,1
0.66,0.26,24,28,0.978575,1
0.66,0.27,23,27,0.958172,1
0.66,0.27,23,31,0.977062,1
0.66,0.27,27,33,0.972818,1
0.66,0.27,26,31,0.978827,1
0.66,0.27,26,30,0.965738,1
0.66,0.27,25,39,0.945183,1
0.66,0.27,23,27,0.93731,1
0.66,0.27,23,28,0.953397,1
0.66,0.27,25,28,0.97837,1
0.66,0.27,28,37,0.936801,1
0.66,0.28,26,31,0.966976,1
0.66,0.28,24,30,0.925543,1
0.66,0.28,24,31,0.959956,1
0.66,0.28,25,31,0.914126,1
0.66,0.28,23,28,0.953429,1
0.66,0.28,24,32,0.958678,1
0.66,0.28,24,29,0.926566,1
0.66,0.28,25,42,0.868821,1
0.66,0.28,24,31,0.957517,1
0.66,0.28,23,25,0.930131,1
0.66,0.29,23,30,0.960392,1
0.66,0.29,23,31,0.937037,1
0.66,0.29,22,27,0.9466,1
0.66,0.29,22,31,0.932081,1
0.66,0.29,23,28,0.985939,1
0.66,0.29,25,33,0.978693,1
0.66,0.29,24,28,0.946831,1
0.66,0.29,23,25,0.962524,1
0.66,0.29,23,33,0.946716,1
0.66,0.29,23,27,0.956589,1
0.66,0.3,24,37,0.958389,1
0.66,0.3,25,31,0.952012,1
0.66,0.3,22,27,0.968871,1
0.66,0.3,26,41,0.967565,1
0.66,0.3,28,33,0.949387,1
0.66,0.3,26,31,0.95662,1
0.66,0.3,25,29,0.969242,1
0.66,0.3,23,27,0.950408,1
0.66,0.3,25,28,0.974766,1
0.66,0.3,23,27,0.980958,1
0.66,0.31,21,24,0.935748,1
0.66,0.31,24,34,0.979814,1
0.66,0.31,22,31,0.977444,1
0.66,0.31,22,38,0.965859,1
0.66,0.31,30,34,0.969037,1
0.66,0.31,23,31,0.941815,1
0.66,0.31,23,26,0.942709,1
0.66,0.31,23,27,0.949624,1
0.66,0.31,22,32,0.932347,1
0.66,0.31,24,30,0.959279,1
0.66,0.32,24,33,0.959708,1
0.66,0.32,24,30,0.968233,1
0.66,0.32,21,31,0.948454,1
0.66,0.32,21,28,0.960851,1
0.66,0.32,22,33,0.940268,1
0.66,0.32,26,28,0.964989,1
0.66,0.32,24,35,0.979167,1
0.66,0.32,24,30,0.957637,1
0.66,0.32,22,27,0.956064,1
0.66,0.32,22,28,0.972993,1
0.66,0.33,24,36,0.94364,1
0.66,0.33,21,27,0.966615,1
0.66,0.33,22,28,0.943912,1
0.66,0.33,27,34,0.945421,1
0.66,0.33,24,28,0.962822,1
0.66,0.33,22,29,0.953686,1
