Germline cut rate,Embryo cut rate,Generations to 99% drive individuals difference, Gens to Reach 99%,Gens of Max Freq,Drive Allele Freq Here,Max Freq with at Least One Drive Chromosome
0.2,0.2,-5,17,21,0.879641,1
0.2,0.2,-5,17,20,0.867276,1
0.2,0.2,-6,16,20,0.87069,1
0.2,0.2,-6,17,21,0.879367,1
0.2,0.2,-6,17,22,0.885121,1
0.2,0.22,-4,17,21,0.87917,1
0.2,0.22,-6,16,20,0.868593,1
0.2,0.22,-5,16,21,0.885833,1
0.2,0.22,-5,16,21,0.883267,1
0.2,0.22,-5,16,21,0.887847,1
0.2,0.22,-5,16,20,0.871703,1
0.2,0.22,-5,16,20,0.870893,1
0.2,0.22,-4,17,21,0.877429,1
0.2,0.22,-5,16,20,0.868083,1
0.2,0.22,-5,16,22,0.893682,1
0.2,0.24,-4,16,20,0.878889,1
0.2,0.24,-4,16,21,0.887308,1
0.2,0.24,-5,16,20,0.876279,1
0.2,0.24,-5,16,20,0.876999,1
0.2,0.24,-4,16,19,0.864394,1
0.2,0.24,-4,16,19,0.859629,1
0.2,0.24,-4,16,20,0.870859,1
0.2,0.24,-4,16,19,0.861237,1
0.2,0.24,-4,16,21,0.882824,1
0.2,0.24,-5,16,20,0.876334,1
0.2,0.26,-4,15,19,0.871662,1
0.2,0.26,-4,16,20,0.881088,1
0.2,0.26,-5,15,19,0.870069,1
0.2,0.26,-4,16,20,0.880161,1
0.2,0.26,-4,16,20,0.878073,1
0.2,0.26,-5,15,20,0.881864,1
0.2,0.26,-5,15,20,0.881635,1
0.2,0.26,-5,15,19,0.867986,1
0.2,0.26,-3,16,20,0.875983,1
0.2,0.26,-4,15,20,0.881734,1
0.2,0.28,-4,15,19,0.86973,1
0.2,0.28,-4,15,19,0.876137,1
0.2,0.28,-4,15,18,0.858216,1
0.2,0.28,-4,15,19,0.873126,1
0.2,0.28,-4,15,18,0.85667,1
0.2,0.28,-4,15,18,0.860887,1
0.2,0.28,-4,15,19,0.872923,1
0.2,0.28,-4,15,18,0.853009,1
0.2,0.28,-4,15,19,0.873897,1
0.2,0.28,-4,15,19,0.869976,1
0.2,0.3,-3,15,18,0.855767,1
0.2,0.3,-3,15,19,0.878405,1
0.2,0.3,-3,15,18,0.859397,1
0.2,0.3,-3,15,18,0.860132,1
0.2,0.3,-3,15,19,0.877138,1
0.2,0.3,-3,15,18,0.864006,1
0.2,0.3,-4,14,18,0.86621,1
0.2,0.3,-3,15,18,0.86026,1
0.2,0.3,-3,15,18,0.861821,1
0.2,0.3,-3,15,18,0.861443,1
0.2,0.32,-4,14,18,0.864376,1
0.2,0.32,-3,15,19,0.873708,1
0.2,0.32,-3,14,18,0.864568,1
0.2,0.32,-4,14,18,0.87148,1
0.2,0.32,-3,15,17,0.845435,1
0.2,0.32,-3,15,17,0.841974,1
0.2,0.32,-3,14,18,0.868155,1
0.2,0.32,-2,15,18,0.866695,1
0.2,0.32,-4,14,18,0.865664,1
0.2,0.32,-2,15,18,0.866392,1
0.2,0.34,-3,14,18,0.870171,1
0.2,0.34,-3,14,18,0.868387,1
0.2,0.34,-3,14,17,0.857424,1
0.2,0.34,-3,14,17,0.848718,1
0.2,0.34,-3,14,17,0.852021,1
0.2,0.34,-3,14,17,0.852501,1
0.2,0.34,-3,14,18,0.869367,1
0.2,0.34,-3,14,17,0.850965,1
0.2,0.34,-3,14,17,0.851994,1
0.2,0.34,-3,14,18,0.866756,1
0.2,0.36,-3,14,16,0.834849,1
0.2,0.36,-3,14,17,0.859295,1
0.2,0.36,-2,14,16,0.843626,1
0.2,0.36,-3,14,17,0.859853,1
0.2,0.36,-3,14,17,0.859512,1
0.2,0.36,-3,14,17,0.857725,1
0.2,0.36,-3,14,17,0.852184,1
0.2,0.36,-3,14,18,0.875808,1
0.2,0.36,-3,14,17,0.860508,1
0.2,0.36,-2,14,17,0.853831,1
0.2,0.38,-2,14,16,0.842044,1
0.2,0.38,-3,13,16,0.851367,1
0.2,0.38,-2,14,17,0.862768,1
0.2,0.38,-3,13,17,0.863781,1
0.2,0.38,-2,14,16,0.847208,1
0.2,0.38,-2,14,17,0.861578,1
0.2,0.38,-2,14,17,0.862569,1
0.2,0.38,-2,14,17,0.856693,1
0.2,0.38,-3,13,16,0.850554,1
0.2,0.38,-2,14,17,0.852439,1
0.2,0.4,-2,14,17,0.862013,1
0.2,0.4,-2,13,16,0.847324,1
0.2,0.4,-2,14,16,0.839626,1
0.2,0.4,-3,13,16,0.850567,1
0.2,0.4,-3,13,16,0.847421,1
0.2,0.4,-3,13,16,0.85004,1
0.2,0.4,-2,14,16,0.843702,1
0.2,0.4,-2,14,16,0.843041,1
0.2,0.4,-3,13,16,0.850788,1
0.2,0.4,-3,13,16,0.854559,1
0.2,0.42,-2,13,16,0.850997,1
0.2,0.42,-2,13,16,0.852983,1
0.2,0.42,-2,13,16,0.847848,1
0.2,0.42,-2,13,15,0.834203,1
0.2,0.42,-2,13,16,0.851643,1
0.2,0.42,-3,13,16,0.85087,1
0.2,0.42,-2,13,17,0.871941,1
0.2,0.42,-2,13,16,0.848547,1
0.2,0.42,-3,13,15,0.832075,1
0.2,0.42,-2,13,16,0.849889,1
0.2,0.44,-2,13,15,0.834502,1
0.2,0.44,-2,13,15,0.834793,1
0.2,0.44,-2,13,16,0.854699,1
0.2,0.44,-2,13,15,0.832557,1
0.2,0.44,-2,13,15,0.840145,1
0.2,0.44,-2,13,16,0.852145,1
0.2,0.44,-2,13,15,0.830255,1
0.2,0.44,-2,13,17,0.870544,1
0.2,0.44,-2,13,16,0.855928,1
0.2,0.44,-2,13,16,0.854739,1
0.2,0.46,-2,13,15,0.838119,1
0.2,0.46,-2,13,15,0.8403,1
0.2,0.46,-2,13,15,0.841172,1
0.2,0.46,-2,13,16,0.859913,1
0.2,0.46,-2,13,16,0.85919,1
0.2,0.46,-2,13,15,0.835694,1
0.2,0.46,-2,13,16,0.856014,1
0.2,0.46,-2,13,16,0.855669,1
0.2,0.46,-2,13,16,0.854576,1
0.2,0.46,-1,13,15,0.834677,1
0.2,0.48,-2,13,15,0.836581,1
0.2,0.48,-1,13,15,0.841834,1
0.2,0.48,-2,13,15,0.844007,1
0.2,0.48,-1,13,15,0.841739,1
0.2,0.48,-1,13,16,0.863282,1
0.2,0.48,-1,13,14,0.81759,1
0.2,0.48,-1,13,15,0.842219,1
0.2,0.48,-2,13,16,0.859824,1
0.2,0.48,-2,13,16,0.856971,1
0.2,0.48,-2,13,15,0.836041,1
0.2,0.5,-2,12,15,0.843821,1
0.2,0.5,-1,13,15,0.83855,1
0.2,0.5,-2,12,15,0.847164,1
0.2,0.5,-1,13,15,0.83681,1
0.2,0.5,-2,12,15,0.844358,1
0.2,0.5,-2,12,15,0.843797,1
0.2,0.5,-2,12,15,0.8514,1
0.2,0.5,-2,12,15,0.848394,1
0.2,0.5,-1,13,14,0.815747,1
0.2,0.5,-1,13,14,0.813975,1
0.2,0.52,-2,12,15,0.844342,1
0.2,0.52,-1,13,15,0.841264,1
0.2,0.52,-2,12,15,0.849366,1
0.2,0.52,-2,12,14,0.823338,1
0.2,0.52,-2,12,15,0.855546,1
0.2,0.52,-2,12,15,0.845219,1
0.2,0.52,-2,12,14,0.828814,1
0.2,0.52,-2,12,15,0.846223,1
0.2,0.52,-2,12,14,0.828505,1
0.2,0.52,-2,12,15,0.845736,1
0.2,0.54,-2,12,14,0.827074,1
0.2,0.54,-2,12,14,0.826041,1
0.2,0.54,-2,12,14,0.828859,1
0.2,0.54,-2,12,14,0.825257,1
0.2,0.54,-2,12,15,0.850998,1
0.2,0.54,-2,12,15,0.856172,1
0.2,0.54,-2,12,14,0.814903,1
0.2,0.54,-2,12,14,0.82789,1
0.2,0.54,-2,12,14,0.82711,1
0.2,0.54,-2,12,15,0.844937,1
0.2,0.56,-2,12,14,0.825427,1
0.2,0.56,-1,12,14,0.831786,1
0.2,0.56,-2,12,14,0.829155,1
0.2,0.56,-2,12,14,0.82494,1
0.2,0.56,-2,12,14,0.836512,1
0.2,0.56,-2,12,14,0.832882,1
0.2,0.56,-1,12,14,0.830168,1
0.2,0.56,-2,12,14,0.828129,1
0.2,0.56,-1,12,14,0.841773,1
0.2,0.56,-1,12,15,0.850056,1
0.2,0.58,-1,12,14,0.836694,1
0.2,0.58,-1,12,14,0.832014,1
0.2,0.58,-1,12,14,0.830777,1
0.2,0.58,-1,12,14,0.835382,1
0.2,0.58,-1,12,14,0.830318,1
0.2,0.58,-1,12,15,0.848623,1
0.2,0.58,-1,12,15,0.854828,1
0.2,0.58,-2,12,14,0.835783,1
0.2,0.58,-2,12,15,0.850875,1
0.2,0.58,-1,12,14,0.831573,1
0.2,0.6,-2,12,14,0.836694,1
0.2,0.6,-1,12,14,0.827668,1
0.2,0.6,-1,12,14,0.837347,1
0.2,0.6,-1,12,13,0.813509,1
0.2,0.6,-1,12,14,0.831146,1
0.2,0.6,-1,12,14,0.83481,1
0.2,0.6,-1,12,14,0.836232,1
0.2,0.6,-1,12,14,0.832889,1
0.2,0.6,-1,12,14,0.831959,1
0.2,0.6,-1,12,14,0.837077,1
0.2,0.62,-2,11,14,0.843833,1
0.2,0.62,-1,12,13,0.811888,1
0.2,0.62,-1,12,13,0.810642,1
0.2,0.62,-1,12,14,0.840014,1
0.2,0.62,-2,11,14,0.842065,1
0.2,0.62,-1,12,14,0.838074,1
0.2,0.62,-1,12,14,0.838009,1
0.2,0.62,-1,12,14,0.831175,1
0.2,0.62,-1,12,14,0.839305,1
0.2,0.62,-1,12,14,0.830182,1
0.2,0.64,-1,12,14,0.840043,1
0.2,0.64,-1,12,14,0.838424,1
0.2,0.64,-1,12,13,0.813844,1
0.2,0.64,-1,12,14,0.836538,1
0.2,0.64,-2,11,14,0.845757,1
0.2,0.64,-1,12,13,0.813757,1
0.2,0.64,-2,11,13,0.814259,1
0.2,0.64,-1,12,14,0.839224,1
0.2,0.64,-1,12,14,0.841664,1
0.2,0.64,-1,12,14,0.83703,1
0.2,0.66,-1,12,14,0.840596,1
0.2,0.66,-1,12,13,0.810465,1
0.2,0.66,-1,12,14,0.838343,1
0.2,0.66,-1,12,14,0.840001,1
0.2,0.66,-1,11,13,0.817584,1
0.2,0.66,-2,11,13,0.813826,1
0.2,0.66,-2,11,13,0.815144,1
0.2,0.66,-1,12,13,0.807921,1
0.2,0.66,-1,12,14,0.839996,1
0.2,0.66,-2,11,14,0.843341,1
0.2,0.68,-1,12,13,0.810786,1
0.2,0.68,-2,11,13,0.816353,1
0.2,0.68,-2,11,13,0.819651,1
0.2,0.68,-2,11,13,0.82406,1
0.2,0.68,-2,11,13,0.815954,1
0.2,0.68,-1,12,14,0.839958,1
0.2,0.68,-1,12,13,0.814161,1
0.2,0.68,-1,12,13,0.807116,1
0.2,0.68,-1,11,13,0.816158,1
0.2,0.68,-2,11,13,0.822275,1
0.2,0.7,-1,11,13,0.814226,1
0.2,0.7,-2,11,13,0.821897,1
0.2,0.7,-1,11,13,0.814081,1
0.2,0.7,0,12,13,0.811354,1
0.2,0.7,0,12,14,0.838524,1
0.2,0.7,-1,11,13,0.81553,1
0.2,0.7,-1,11,13,0.818135,1
0.2,0.7,-1,11,13,0.816373,1
0.2,0.7,-2,11,13,0.819781,1
0.2,0.7,-2,11,13,0.812461,1
0.2,0.72,-2,11,13,0.818042,1
0.2,0.72,-1,11,13,0.819474,1
0.2,0.72,-1,11,13,0.815916,1
0.2,0.72,0,12,13,0.81301,1
0.2,0.72,-1,11,13,0.821153,1
0.2,0.72,-1,11,13,0.819752,1
0.2,0.72,-1,11,13,0.82376,1
0.2,0.72,-1,11,13,0.823368,1
0.2,0.72,-1,11,13,0.814222,1
0.2,0.72,-1,11,13,0.819078,1
0.2,0.74,-1,11,13,0.821866,1
0.2,0.74,-1,11,13,0.816534,1
0.2,0.74,-1,11,13,0.819387,1
0.2,0.74,-1,11,13,0.825116,1
0.2,0.74,-1,11,13,0.826131,1
0.2,0.74,-1,11,13,0.819103,1
0.2,0.74,-1,11,12,0.799857,1
0.2,0.74,-1,11,13,0.823065,1
0.2,0.74,-1,11,13,0.825378,1
0.2,0.74,-1,11,13,0.822247,1
0.2,0.76,-1,11,13,0.815755,1
0.2,0.76,-1,11,13,0.821337,1
0.2,0.76,-1,11,13,0.826154,1
0.2,0.76,-1,11,13,0.824284,1
0.2,0.76,-1,11,13,0.825272,1
0.2,0.76,-1,11,13,0.825965,1
0.2,0.76,-1,11,12,0.796686,1
0.2,0.76,-1,11,13,0.824869,1
0.2,0.76,-1,11,13,0.828445,1
0.2,0.76,-1,11,13,0.825043,1
0.2,0.78,-1,11,13,0.822174,1
0.2,0.78,-1,11,13,0.828295,1
0.2,0.78,-1,11,13,0.828075,1
0.2,0.78,-1,11,13,0.826272,1
0.2,0.78,-1,11,13,0.824135,1
0.2,0.78,-1,11,13,0.827016,1
0.2,0.78,-1,11,13,0.820249,1
0.2,0.78,-1,11,12,0.796529,1
0.2,0.78,-1,11,13,0.825136,1
0.2,0.78,-1,11,13,0.827091,1
0.2,0.8,-1,11,13,0.821699,1
0.2,0.8,-1,11,13,0.831469,1
0.2,0.8,-1,11,14,0.845497,1
0.2,0.8,-1,11,13,0.831634,1
0.2,0.8,-1,11,13,0.833136,1
0.2,0.8,-1,11,13,0.826416,1
0.2,0.8,-1,11,13,0.828588,1
0.2,0.8,-1,11,13,0.830319,1
0.2,0.8,-1,11,13,0.832645,1
0.2,0.8,-1,11,13,0.821272,1
0.2,0.82,-1,11,13,0.826849,1
0.2,0.82,-1,11,13,0.821918,1
0.2,0.82,-1,11,13,0.824731,1
0.2,0.82,-1,11,12,0.797878,1
0.2,0.82,-1,11,13,0.823768,1
0.2,0.82,-1,11,12,0.795261,1
0.2,0.82,-1,11,13,0.833791,1
0.2,0.82,-1,11,12,0.80414,1
0.2,0.82,-1,11,13,0.826139,1
0.2,0.82,-1,11,12,0.790495,1
0.2,0.84,-1,11,13,0.822714,1
0.2,0.84,-1,11,13,0.830393,1
0.2,0.84,-1,11,12,0.802648,1
0.2,0.84,-1,11,13,0.827439,1
0.2,0.84,-1,11,13,0.825439,1
0.2,0.84,-1,11,12,0.795091,1
0.2,0.84,-1,11,13,0.830424,1
0.2,0.84,-1,11,13,0.826923,1
0.2,0.84,-1,11,13,0.83106,1
0.2,0.84,-1,11,12,0.793562,1
0.2,0.86,-1,11,13,0.829031,1
0.2,0.86,-1,11,12,0.796808,1
0.2,0.86,-1,11,13,0.831095,1
0.2,0.86,-1,11,12,0.792881,1
0.2,0.86,-1,11,12,0.807433,1
0.2,0.86,-1,11,13,0.82733,1
0.2,0.86,-1,11,12,0.799667,1
0.2,0.86,-1,11,13,0.834396,1
0.2,0.86,-1,11,12,0.799113,1
0.2,0.86,-1,11,13,0.828505,1
0.2,0.88,-1,11,13,0.830828,1
0.2,0.88,0,11,13,0.835161,1
0.2,0.88,0,11,12,0.803537,1
0.2,0.88,-1,11,12,0.799835,1
0.2,0.88,0,11,13,0.829546,1
0.2,0.88,-1,11,12,0.799621,1
0.2,0.88,-1,11,12,0.797928,1
0.2,0.88,-1,11,12,0.80138,1
0.2,0.88,0,11,13,0.833228,1
0.2,0.88,-1,11,13,0.829181,1
0.2,0.9,0,11,13,0.831396,1
0.2,0.9,0,11,12,0.803833,1
0.2,0.9,-1,11,12,0.806263,1
0.2,0.9,0,11,12,0.800186,1
0.2,0.9,-1,11,13,0.828719,1
0.2,0.9,-1,11,13,0.826557,1
0.2,0.9,-1,11,12,0.805537,1
0.2,0.9,-1,11,12,0.805923,1
0.2,0.9,0,11,12,0.804239,1
0.2,0.9,-1,11,13,0.829312,1
0.2,0.92,-1,11,13,0.828435,1
0.2,0.92,-1,11,12,0.802028,1
0.2,0.92,-1,11,12,0.810708,1
0.2,0.92,0,11,12,0.805513,1
0.2,0.92,-1,11,13,0.832021,1
0.2,0.92,0,11,12,0.799249,1
0.2,0.92,-1,11,13,0.831435,1
0.2,0.92,-1,11,12,0.809285,1
0.2,0.92,0,11,13,0.830555,1
0.2,0.92,0,11,12,0.807139,1
0.2,0.94,0,11,12,0.80043,1
0.2,0.94,0,11,12,0.80863,1
0.2,0.94,0,11,12,0.807432,1
0.2,0.94,-2,10,12,0.813511,1
0.2,0.94,-1,11,12,0.803868,1
0.2,0.94,0,11,13,0.838418,1
0.2,0.94,0,11,13,0.830615,1
0.2,0.94,-1,11,12,0.809705,1
0.2,0.94,0,11,12,0.804592,1
0.2,0.94,-1,11,13,0.83541,1
0.2,0.96,0,11,12,0.804723,1
0.2,0.96,0,11,12,0.807056,1
0.2,0.96,-1,11,12,0.799251,1
0.2,0.96,0,11,12,0.802914,1
0.2,0.96,0,11,12,0.804697,1
0.2,0.96,0,11,12,0.80492,1
0.2,0.96,0,11,12,0.804022,1
0.2,0.96,0,11,12,0.808574,1
0.2,0.96,0,11,13,0.83344,1
0.2,0.96,0,11,12,0.800637,1
0.2,0.98,0,11,13,0.833445,1
0.2,0.98,0,11,12,0.809138,1
0.2,0.98,-1,10,12,0.813413,1
0.2,0.98,0,11,12,0.809996,1
0.2,0.98,-1,11,12,0.808607,1
0.2,0.98,-1,11,12,0.808128,1
0.2,0.98,0,11,12,0.809121,1
0.2,0.98,0,11,12,0.804966,1
0.2,0.98,0,11,12,0.80267,1
0.2,0.98,0,11,13,0.832391,1
0.2,1,-1,10,12,0.815155,1
0.2,1,0,11,12,0.805219,1
0.2,1,-1,10,12,0.812862,1
0.2,1,0,11,12,0.805647,1
0.2,1,0,11,12,0.806716,1
0.2,1,0,11,12,0.809101,1
0.2,1,0,11,12,0.802781,1
0.2,1,-1,10,12,0.810954,1
0.2,1,-1,11,12,0.805236,1
0.2,1,0,11,12,0.809632,1
0.22,0,-19,27,38,0.923984,1
0.22,0,-23,27,35,0.918232,1
0.22,0,-22,26,35,0.92031,1
0.22,0,-25,27,35,0.913918,1
0.22,0,-21,27,35,0.917179,1
0.22,0,-22,26,35,0.917184,1
0.22,0,-23,26,36,0.921729,1
0.22,0,-23,26,36,0.921571,1
0.22,0,-20,26,35,0.921317,1
0.22,0,-26,26,36,0.919673,1
0.22,0.02,-20,24,32,0.911125,1
0.22,0.02,-18,24,33,0.919139,1
0.22,0.02,-18,24,33,0.920402,1
0.22,0.02,-20,24,32,0.91416,1
0.22,0.02,-16,25,34,0.920274,1
0.22,0.02,-20,24,31,0.907885,1
0.22,0.02,-19,24,33,0.915874,1
0.22,0.02,-20,24,32,0.913802,1
0.22,0.02,-18,24,32,0.914008,1
0.22,0.02,-19,24,33,0.916719,1
0.22,0.04,-16,23,29,0.900981,1
0.22,0.04,-16,22,30,0.91282,1
0.22,0.04,-16,23,29,0.900604,1
0.22,0.04,-15,22,28,0.895724,1
0.22,0.04,-14,23,31,0.911741,1
0.22,0.04,-15,23,31,0.915646,1
0.22,0.04,-15,23,31,0.91054,1
0.22,0.04,-15,22,30,0.914145,1
0.22,0.04,-16,22,30,0.911132,1
0.22,0.04,-14,23,30,0.908644,1
0.22,0.06,-13,21,28,0.904976,1
0.22,0.06,-11,22,29,0.906875,1
0.22,0.06,-13,22,29,0.908223,1
0.22,0.06,-12,21,28,0.905103,1
0.22,0.06,-12,21,29,0.913783,1
0.22,0.06,-12,22,28,0.896294,1
0.22,0.06,-11,22,27,0.891409,1
0.22,0.06,-11,22,30,0.916155,1
0.22,0.06,-12,22,28,0.902342,1
0.22,0.06,-13,21,29,0.911158,1
0.22,0.08,-12,20,26,0.896771,1
0.22,0.08,-12,21,27,0.902538,1
0.22,0.08,-11,20,28,0.910112,1
0.22,0.08,-11,20,27,0.90339,1
0.22,0.08,-12,20,25,0.887754,1
0.22,0.08,-9,21,26,0.894866,1
0.22,0.08,-11,20,27,0.904044,1
0.22,0.08,-9,21,26,0.894399,1
0.22,0.08,-9,21,28,0.908649,1
0.22,0.08,-9,21,26,0.890964,1
0.22,0.1,-8,20,26,0.898173,1
0.22,0.1,-10,20,26,0.899869,1
0.22,0.1,-8,20,26,0.901126,1
0.22,0.1,-9,19,27,0.90837,1
0.22,0.1,-9,20,26,0.90561,1
0.22,0.1,-8,20,26,0.897761,1
0.22,0.1,-8,20,24,0.878443,1
0.22,0.1,-11,19,25,0.897004,1
0.22,0.1,-10,19,24,0.888878,1
0.22,0.1,-9,19,25,0.896334,1
0.22,0.12,-9,18,24,0.893957,1
0.22,0.12,-8,18,23,0.886089,1
0.22,0.12,-9,18,23,0.88483,1
0.22,0.12,-8,19,25,0.894957,1
0.22,0.12,-9,18,24,0.896016,1
0.22,0.12,-8,19,23,0.882866,1
0.22,0.12,-8,19,24,0.893852,1
0.22,0.12,-9,18,24,0.893529,1
0.22,0.12,-9,19,24,0.889332,1
0.22,0.12,-8,19,25,0.894896,1
0.22,0.14,-7,18,23,0.882451,1
0.22,0.14,-7,18,23,0.889738,1
0.22,0.14,-7,18,22,0.870561,1
0.22,0.14,-7,18,21,0.862875,1
0.22,0.14,-7,18,24,0.895576,1
0.22,0.14,-7,18,24,0.899241,1
0.22,0.14,-7,18,22,0.878765,1
0.22,0.14,-7,18,23,0.888491,1
0.22,0.14,-6,18,22,0.870371,1
0.22,0.14,-7,18,23,0.890121,1
0.22,0.16,-5,18,24,0.897881,1
0.22,0.16,-6,18,22,0.880525,1
0.22,0.16,-6,18,23,0.886512,1
0.22,0.16,-7,17,22,0.884008,1
0.22,0.16,-7,17,23,0.896352,1
0.22,0.16,-6,17,23,0.895778,1
0.22,0.16,-5,18,24,0.900727,1
0.22,0.16,-7,17,21,0.871499,1
0.22,0.16,-6,18,21,0.867279,1
0.22,0.16,-7,17,22,0.88689,1
0.22,0.18,-6,16,21,0.880971,1
0.22,0.18,-5,17,22,0.891244,1
0.22,0.18,-6,17,21,0.877373,1
0.22,0.18,-6,17,21,0.876399,1
0.22,0.18,-6,17,23,0.895471,1
0.22,0.18,-6,17,21,0.876253,1
0.22,0.18,-7,16,21,0.88247,1
0.22,0.18,-6,17,20,0.867926,1
0.22,0.18,-5,17,22,0.888907,1
0.22,0.18,-6,17,21,0.871596,1
0.22,0.2,-6,16,20,0.872338,1
0.22,0.2,-6,16,21,0.88125,1
0.22,0.2,-4,17,21,0.880419,1
0.22,0.2,-5,16,22,0.893532,1
0.22,0.2,-6,16,21,0.886177,1
0.22,0.2,-5,16,21,0.883786,1
0.22,0.2,-6,16,20,0.875609,1
0.22,0.2,-4,17,21,0.879389,1
0.22,0.2,-5,16,19,0.854114,1
0.22,0.2,-5,16,21,0.883727,1
0.22,0.22,-4,16,19,0.857994,1
0.22,0.22,-5,16,20,0.87415,1
0.22,0.22,-4,16,20,0.871029,1
0.22,0.22,-4,16,20,0.876163,1
0.22,0.22,-4,16,19,0.861061,1
0.22,0.22,-4,16,19,0.861341,1
0.22,0.22,-5,16,20,0.877031,1
0.22,0.22,-5,16,20,0.877534,1
0.22,0.22,-4,16,20,0.876027,1
0.22,0.22,-5,16,20,0.869175,1
0.22,0.24,-4,16,19,0.862497,1
0.22,0.24,-3,16,20,0.875092,1
0.22,0.24,-5,15,19,0.874867,1
0.22,0.24,-4,16,20,0.880885,1
0.22,0.24,-5,15,19,0.869818,1
0.22,0.24,-5,15,19,0.871979,1
0.22,0.24,-5,15,19,0.871229,1
0.22,0.24,-5,15,20,0.881469,1
0.22,0.24,-5,15,18,0.852774,1
0.22,0.24,-4,16,20,0.87887,1
0.22,0.26,-4,15,19,0.872802,1
0.22,0.26,-4,15,19,0.873817,1
0.22,0.26,-4,15,20,0.883826,1
0.22,0.26,-4,15,20,0.883629,1
0.22,0.26,-4,15,18,0.858387,1
0.22,0.26,-4,15,19,0.876291,1
0.22,0.26,-3,15,18,0.862493,1
0.22,0.26,-4,15,19,0.870924,1
0.22,0.26,-4,15,19,0.875727,1
0.22,0.26,-3,15,19,0.874885,1
0.22,0.28,-4,14,19,0.88202,1
0.22,0.28,-3,15,18,0.863895,1
0.22,0.28,-3,15,19,0.875537,1
0.22,0.28,-3,15,18,0.859963,1
0.22,0.28,-4,14,18,0.868925,1
0.22,0.28,-3,15,18,0.864036,1
0.22,0.28,-3,15,18,0.865338,1
0.22,0.28,-3,15,19,0.881483,1
0.22,0.28,-3,15,18,0.862186,1
0.22,0.28,-3,15,18,0.856184,1
0.22,0.3,-2,15,18,0.863095,1
0.22,0.3,-4,14,17,0.849215,1
0.22,0.3,-4,14,18,0.869243,1
0.22,0.3,-3,15,19,0.877538,1
0.22,0.3,-3,15,17,0.844818,1
0.22,0.3,-2,15,17,0.847271,1
0.22,0.3,-4,14,18,0.869883,1
0.22,0.3,-3,15,18,0.86121,1
0.22,0.3,-4,14,17,0.85352,1
0.22,0.3,-4,14,17,0.853316,1
0.22,0.32,-3,14,17,0.853124,1
0.22,0.32,-3,14,18,0.866767,1
0.22,0.32,-3,14,17,0.8521,1
0.22,0.32,-3,14,17,0.851489,1
0.22,0.32,-3,14,17,0.849927,1
0.22,0.32,-3,14,17,0.858969,1
0.22,0.32,-3,14,17,0.855538,1
0.22,0.32,-4,14,18,0.873263,1
0.22,0.32,-3,14,17,0.853834,1
0.22,0.32,-3,14,17,0.855179,1
0.22,0.34,-3,14,17,0.860258,1
0.22,0.34,-2,14,18,0.869454,1
0.22,0.34,-3,14,17,0.862715,1
0.22,0.34,-3,14,17,0.862043,1
0.22,0.34,-3,14,16,0.835229,1
0.22,0.34,-3,14,16,0.843462,1
0.22,0.34,-3,14,17,0.859801,1
0.22,0.34,-3,14,17,0.857216,1
0.22,0.34,-3,14,17,0.8566,1
0.22,0.34,-2,14,17,0.851116,1
0.22,0.36,-3,14,16,0.843135,1
0.22,0.36,-3,13,17,0.865649,1
0.22,0.36,-2,14,17,0.863572,1
0.22,0.36,-2,14,16,0.843658,1
0.22,0.36,-2,14,18,0.870932,1
0.22,0.36,-2,14,16,0.842255,1
0.22,0.36,-2,14,16,0.835705,1
0.22,0.36,-2,14,18,0.876899,1
0.22,0.36,-3,13,17,0.867988,1
0.22,0.36,-3,13,17,0.861544,1
0.22,0.38,-2,14,17,0.863123,1
0.22,0.38,-2,14,16,0.841453,1
0.22,0.38,-3,13,16,0.848814,1
0.22,0.38,-3,13,17,0.861779,1
0.22,0.38,-3,13,16,0.847983,1
0.22,0.38,-3,13,16,0.851504,1
0.22,0.38,-2,14,17,0.862393,1
0.22,0.38,-3,13,16,0.854386,1
0.22,0.38,-3,13,17,0.864185,1
0.22,0.38,-3,13,16,0.847823,1
0.22,0.4,-2,13,16,0.851353,1
0.22,0.4,-2,13,16,0.855702,1
0.22,0.4,-2,13,15,0.830054,1
0.22,0.4,-2,13,16,0.854283,1
0.22,0.4,-3,13,16,0.850443,1
0.22,0.4,-3,13,17,0.871204,1
0.22,0.4,-3,13,15,0.835587,1
0.22,0.4,-3,13,15,0.830148,1
0.22,0.4,-2,13,16,0.845664,1
0.22,0.4,-2,13,15,0.834173,1
0.22,0.42,-2,13,16,0.848909,1
0.22,0.42,-2,13,16,0.85875,1
0.22,0.42,-2,13,16,0.85494,1
0.22,0.42,-2,13,16,0.862635,1
0.22,0.42,-2,13,16,0.852486,1
0.22,0.42,-2,13,16,0.851507,1
0.22,0.42,-2,13,16,0.854338,1
0.22,0.42,-2,13,16,0.853975,1
0.22,0.42,-2,13,15,0.833432,1
0.22,0.42,-2,13,16,0.852031,1
0.22,0.44,-2,13,16,0.855035,1
0.22,0.44,-2,13,16,0.85394,1
0.22,0.44,-2,13,15,0.840428,1
0.22,0.44,-2,13,16,0.858721,1
0.22,0.44,-2,13,15,0.837135,1
0.22,0.44,-2,13,16,0.856272,1
0.22,0.44,-2,13,15,0.831676,1
0.22,0.44,-2,13,15,0.832697,1
0.22,0.44,-2,13,15,0.842042,1
0.22,0.44,-2,13,16,0.856617,1
0.22,0.46,-1,13,15,0.840226,1
