Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals difference,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.5,0.42,0,1000,0,0.210282,0.420564
0.5,0.42,0,1000,0,0.210263,0.420525
0.5,0.43,0,1000,0,0.214854,0.429707
0.5,0.43,0,1000,0,0.215194,0.430389
0.5,0.43,0,1000,0,0.215314,0.430627
0.5,0.43,0,1000,0,0.215261,0.430522
0.5,0.43,0,1000,0,0.214822,0.429644
0.5,0.43,0,1000,0,0.215035,0.43007
0.5,0.43,0,1000,0,0.215391,0.430782
0.5,0.43,0,1000,0,0.214698,0.429397
0.5,0.43,0,1000,0,0.213649,0.427298
0.5,0.43,0,1000,0,0.213917,0.427833
0.5,0.44,0,1000,0,0.220051,0.440102
0.5,0.44,0,1000,0,0.219652,0.439305
0.5,0.44,0,1000,0,0.220415,0.440831
0.5,0.44,0,1000,0,0.221187,0.442374
0.5,0.44,0,1000,0,0.219902,0.439804
0.5,0.44,0,1000,0,0.219243,0.438486
0.5,0.44,0,1000,0,0.22004,0.44008
0.5,0.44,0,1000,0,0.21989,0.439779
0.5,0.44,0,1000,0,0.219795,0.43959
0.5,0.44,0,1000,0,0.220227,0.440455
0.5,0.45,0,1000,0,0.224871,0.449742
0.5,0.45,0,1000,0,0.225704,0.451407
0.5,0.45,0,1000,0,0.226072,0.452143
0.5,0.45,0,1000,0,0.225378,0.450756
0.5,0.45,0,1000,0,0.224913,0.449826
0.5,0.45,0,1000,0,0.225677,0.451355
0.5,0.45,0,1000,0,0.225176,0.450351
0.5,0.45,0,1000,0,0.225988,0.451976
0.5,0.45,0,1000,0,0.225225,0.45045
0.5,0.45,0,1000,0,0.225098,0.450195
0.5,0.46,0,1000,0,0.229815,0.45963
0.5,0.46,0,1000,0,0.230819,0.461637
0.5,0.46,0,1000,0,0.229335,0.458669
0.5,0.46,0,1000,0,0.229995,0.45999
0.5,0.46,0,1000,0,0.229852,0.459704
0.5,0.46,0,1000,0,0.229922,0.459843
0.5,0.46,0,1000,0,0.230354,0.460708
0.5,0.46,0,1000,0,0.230316,0.460631
0.5,0.46,0,1000,0,0.229348,0.458697
0.5,0.46,0,1000,0,0.22953,0.45906
0.5,0.47,0,1000,0,0.23378,0.467561
0.5,0.47,0,1000,0,0.234779,0.469559
0.5,0.47,0,1000,0,0.234972,0.469945
0.5,0.47,0,1000,0,0.235188,0.470376
0.5,0.47,0,1000,0,0.235106,0.470211
0.5,0.47,0,1000,0,0.235053,0.470106
0.5,0.47,0,1000,0,0.235943,0.471885
0.5,0.47,0,1000,0,0.234336,0.468673
0.5,0.47,0,1000,0,0.234417,0.468834
0.5,0.47,0,1000,0,0.235133,0.470266
0.5,0.48,0,1000,0,0.240034,0.480068
0.5,0.48,0,1000,0,0.240072,0.480143
0.5,0.48,0,1000,0,0.239962,0.479923
0.5,0.48,0,1000,0,0.240297,0.480593
0.5,0.48,0,1000,0,0.240248,0.480496
0.5,0.48,0,1000,0,0.240103,0.480206
0.5,0.48,0,1000,0,0.240239,0.480478
0.5,0.48,0,1000,0,0.239836,0.479672
0.5,0.48,0,1000,0,0.239196,0.478391
0.5,0.48,0,1000,0,0.239725,0.47945
0.5,0.49,0,1000,0,0.244731,0.489462
0.5,0.49,0,1000,0,0.245352,0.490705
0.5,0.49,0,1000,0,0.245626,0.491252
0.5,0.49,0,1000,0,0.244888,0.489777
0.5,0.49,0,1000,0,0.244724,0.489447
0.5,0.49,0,1000,0,0.245861,0.491722
0.5,0.49,0,1000,0,0.24556,0.491121
0.5,0.49,0,1000,0,0.24482,0.489639
0.5,0.49,0,1000,0,0.24468,0.48936
0.5,0.49,0,1000,0,0.246166,0.492332
0.5,0.5,0,1000,0,0.24975,0.4995
0.5,0.5,0,1000,0,0.249487,0.498975
0.5,0.5,0,1000,0,0.25007,0.50014
0.5,0.5,0,1000,0,0.249633,0.499266
0.5,0.5,0,1000,0,0.250725,0.501449
0.5,0.5,0,1000,0,0.249843,0.499685
0.5,0.5,0,1000,0,0.250009,0.500018
0.5,0.5,0,1000,0,0.249683,0.499366
0.5,0.5,0,1000,0,0.249709,0.499418
0.5,0.5,0,1000,0,0.251389,0.502778
0.51,0,0,1000,0,0,0
0.51,0.01,0,1000,0,0.00497101,0.00994202
0.51,0.01,0,1000,0,0.00497287,0.00994574
0.51,0.01,0,1000,0,0.00496037,0.00992073
0.51,0.01,0,1000,0,0.00502988,0.0100598
0.51,0.01,0,1000,0,0.00500337,0.0100067
0.51,0.01,0,1000,0,0.00499901,0.00999802
0.51,0.01,0,1000,0,0.00500198,0.010004
0.51,0.01,0,1000,0,0.00501037,0.0100207
0.51,0.01,0,1000,0,0.00496563,0.00993127
0.51,0.01,0,1000,0,0.00494313,0.00988626
0.51,0.02,0,1000,0,0.00995173,0.0199035
0.51,0.02,0,1000,0,0.00999559,0.0199912
0.51,0.02,0,1000,0,0.0100179,0.0200357
0.51,0.02,0,1000,0,0.010026,0.0200521
0.51,0.02,0,1000,0,0.0099704,0.0199408
0.51,0.02,0,1000,0,0.0100005,0.020001
0.51,0.02,0,1000,0,0.00989595,0.0197919
0.51,0.02,0,1000,0,0.00995921,0.0199184
0.51,0.02,0,1000,0,0.00999961,0.0199992
0.51,0.02,0,1000,0,0.0100264,0.0200529
0.51,0.03,0,1000,0,0.0147852,0.0295704
0.51,0.03,0,1000,0,0.014926,0.029852
0.51,0.03,0,1000,0,0.0149807,0.0299613
0.51,0.03,0,1000,0,0.0149702,0.0299405
0.51,0.03,0,1000,0,0.0150779,0.0301559
0.51,0.03,0,1000,0,0.0150296,0.0300592
0.51,0.03,0,1000,0,0.0150683,0.0301365
0.51,0.03,0,1000,0,0.0151025,0.0302051
