Drive homozygote fitness,Introduction frequency,Generations to 99% drive individuals difference,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.53,0.19,0,15,17,0.951277,1
0.53,0.19,0,14,17,0.955003,1
0.53,0.19,0,15,17,0.951042,1
0.53,0.19,0,15,18,0.965227,1
0.53,0.19,0,15,17,0.950528,1
0.53,0.19,0,15,18,0.965012,1
0.53,0.2,-1,14,16,0.937319,1
0.53,0.2,0,14,16,0.940021,1
0.53,0.2,0,14,17,0.953789,1
0.53,0.2,0,14,17,0.958096,1
0.53,0.2,0,14,16,0.937561,1
0.53,0.2,0,14,16,0.934534,1
0.53,0.2,-1,14,16,0.94246,1
0.53,0.2,-1,14,17,0.961415,1
0.53,0.2,0,14,17,0.956018,1
0.53,0.2,0,14,17,0.954338,1
0.53,0.21,0,14,17,0.968778,1
0.53,0.21,0,14,16,0.952441,1
0.53,0.21,0,14,16,0.946859,1
0.53,0.21,0,14,17,0.961248,1
0.53,0.21,0,14,16,0.948692,1
0.53,0.21,0,14,16,0.949783,1
0.53,0.21,0,14,15,0.926425,1
0.53,0.21,0,14,16,0.949094,1
0.53,0.21,0,14,16,0.945823,1
0.53,0.21,0,14,16,0.950928,1
0.53,0.22,0,13,16,0.954791,1
0.53,0.22,0,13,17,0.96925,1
0.53,0.22,-1,13,16,0.956035,1
0.53,0.22,-1,13,16,0.957188,1
0.53,0.22,0,14,15,0.927129,1
0.53,0.22,0,13,17,0.970508,1
0.53,0.22,0,14,16,0.951459,1
0.53,0.22,0,14,16,0.95275,1
0.53,0.22,-1,13,16,0.95598,1
0.53,0.22,0,13,16,0.955546,1
0.53,0.23,0,13,17,0.973376,1
0.53,0.23,0,13,15,0.946289,1
0.53,0.23,0,13,15,0.941259,1
0.53,0.23,0,13,17,0.976715,1
0.53,0.23,0,13,16,0.959943,1
0.53,0.23,0,13,16,0.958056,1
0.53,0.23,0,13,15,0.93945,1
0.53,0.23,0,13,15,0.937895,1
0.53,0.23,0,13,16,0.959811,1
0.53,0.23,0,13,16,0.959101,1
0.53,0.24,0,13,15,0.946679,1
0.53,0.24,-1,12,15,0.955936,1
0.53,0.24,-1,12,14,0.931928,1
0.53,0.24,0,13,15,0.946453,1
0.53,0.24,0,13,15,0.948951,1
0.53,0.24,0,13,16,0.961734,1
0.53,0.24,0,13,15,0.946092,1
0.53,0.24,0,13,15,0.94929,1
0.53,0.24,0,13,16,0.961362,1
0.53,0.24,1,13,15,0.947179,1
0.53,0.25,-1,12,15,0.954258,1
0.53,0.25,-1,12,15,0.952795,1
0.53,0.25,-1,12,16,0.970234,1
0.53,0.25,1,13,16,0.970726,1
0.53,0.25,-1,12,15,0.95724,1
0.53,0.25,-1,12,14,0.931245,1
0.53,0.25,0,12,15,0.958672,1
0.53,0.25,0,13,15,0.954048,1
0.53,0.25,0,13,15,0.952959,1
0.53,0.25,0,12,14,0.927541,1
0.53,0.26,0,12,15,0.961577,1
0.53,0.26,0,12,15,0.960583,1
0.53,0.26,0,12,14,0.938396,1
0.53,0.26,0,12,15,0.963168,1
0.53,0.26,0,12,14,0.938555,1
0.53,0.26,0,12,15,0.963025,1
0.53,0.26,0,12,15,0.957095,1
0.53,0.26,0,12,15,0.958501,1
0.53,0.26,0,12,14,0.943529,1
0.53,0.26,0,12,14,0.948938,1
0.53,0.27,0,12,14,0.949322,1
0.53,0.27,0,12,15,0.961403,1
0.53,0.27,0,12,14,0.94913,1
0.53,0.27,0,12,14,0.952207,1
0.53,0.27,0,12,15,0.960686,1
0.53,0.27,0,12,14,0.946279,1
0.53,0.27,0,12,14,0.948406,1
0.53,0.27,0,12,14,0.943474,1
0.53,0.27,0,12,15,0.961648,1
0.53,0.27,0,12,15,0.961793,1
0.53,0.28,0,12,14,0.942524,1
0.53,0.28,1,12,15,0.967256,1
0.53,0.28,0,12,14,0.951039,1
0.53,0.28,0,11,13,0.934019,1
0.53,0.28,-1,11,14,0.955966,1
0.53,0.28,0,12,14,0.949612,1
0.53,0.28,-1,11,13,0.930911,1
0.53,0.28,1,12,14,0.948062,1
0.53,0.28,1,12,13,0.928227,1
0.53,0.28,-1,11,15,0.970845,1
0.53,0.29,0,11,15,0.972069,1
0.53,0.29,0,11,14,0.959072,1
0.53,0.29,0,12,14,0.95278,1
0.53,0.29,0,11,13,0.941661,1
0.53,0.29,0,11,13,0.939139,1
0.53,0.29,0,11,13,0.936207,1
0.53,0.29,0,11,14,0.962289,1
0.53,0.29,0,11,14,0.956007,1
0.53,0.29,0,11,14,0.957593,1
0.53,0.29,0,11,14,0.96005,1
0.53,0.3,0,11,14,0.962958,1
0.53,0.3,0,11,14,0.962553,1
0.53,0.3,0,11,13,0.946169,1
0.53,0.3,0,11,13,0.946321,1
0.53,0.3,0,11,13,0.944726,1
0.53,0.3,0,11,13,0.94513,1
0.53,0.3,0,11,13,0.941663,1
0.53,0.3,0,11,13,0.940457,1
0.53,0.3,0,11,13,0.945917,1
0.53,0.3,0,11,13,0.942751,1
0.53,0.31,0,11,14,0.965006,1
0.53,0.31,0,11,13,0.949593,1
0.53,0.31,0,11,13,0.950009,1
0.53,0.31,0,11,13,0.951295,1
0.53,0.31,0,11,14,0.967925,1
0.53,0.31,0,11,14,0.96127,1
0.53,0.31,0,11,13,0.951624,1
0.53,0.31,0,11,13,0.951491,1
0.53,0.31,0,11,13,0.945943,1
0.53,0.31,0,11,13,0.944195,1
0.53,0.32,0,11,13,0.952296,1
0.53,0.32,0,11,14,0.967133,1
0.53,0.32,-1,10,13,0.957805,1
0.53,0.32,-1,10,13,0.95385,1
0.53,0.32,-1,10,13,0.955558,1
0.53,0.32,-1,10,13,0.953803,1
0.53,0.32,0,11,13,0.95501,1
0.53,0.32,0,11,13,0.950828,1
0.53,0.32,-1,10,13,0.952765,1
0.53,0.32,0,11,13,0.950309,1
0.53,0.33,0,10,13,0.954939,1
0.53,0.33,0,10,13,0.957359,1
0.53,0.33,0,10,14,0.971217,1
0.53,0.33,0,10,13,0.953711,1
0.53,0.33,-1,10,13,0.958333,1
0.53,0.33,0,10,13,0.955461,1
0.53,0.33,0,10,13,0.959204,1
0.53,0.33,-1,10,13,0.955349,1
0.53,0.33,0,10,13,0.956583,1
0.53,0.33,0,10,13,0.956279,1
0.53,0.34,0,10,12,0.9439,1
0.53,0.34,0,10,12,0.935805,1
0.53,0.34,0,10,13,0.962323,1
0.53,0.34,0,10,13,0.960726,1
0.53,0.34,0,10,13,0.961124,1
0.53,0.34,0,10,13,0.960598,1
0.53,0.34,0,10,12,0.944451,1
0.53,0.34,0,10,12,0.940485,1
0.53,0.34,0,10,13,0.961881,1
0.53,0.34,0,10,12,0.938185,1
0.53,0.35,0,10,13,0.965356,1
0.53,0.35,0,10,12,0.944302,1
0.53,0.35,0,10,12,0.947608,1
0.53,0.35,0,10,12,0.948556,1
0.53,0.35,0,10,12,0.944096,1
0.53,0.35,0,10,12,0.950026,1
0.53,0.35,0,10,12,0.946856,1
0.53,0.35,0,10,12,0.949468,1
0.53,0.35,0,10,12,0.941233,1
0.53,0.35,0,10,12,0.944671,1
0.53,0.36,0,10,12,0.95071,1
0.53,0.36,0,10,12,0.949627,1
0.53,0.36,0,10,12,0.951162,1
0.53,0.36,0,10,13,0.964051,1
0.53,0.36,1,10,12,0.946084,1
0.53,0.36,0,10,12,0.949737,1
0.53,0.36,0,10,12,0.947122,1
0.53,0.36,0,10,12,0.94997,1
0.53,0.36,0,10,12,0.949413,1
0.53,0.36,0,10,12,0.951719,1
0.53,0.37,0,9,12,0.956596,1
0.53,0.37,0,9,12,0.952109,1
0.53,0.37,0,10,12,0.952365,1
0.53,0.37,0,9,12,0.958388,1
0.53,0.37,0,9,12,0.95621,1
0.53,0.37,0,9,12,0.955073,1
0.53,0.37,0,10,12,0.951391,1
0.53,0.37,-1,9,12,0.952585,1
0.53,0.37,-1,9,11,0.929345,1
0.53,0.37,0,9,12,0.953658,1
0.53,0.38,-1,9,12,0.957274,1
0.53,0.38,0,9,11,0.938342,1
0.53,0.38,0,9,13,0.971147,1
0.53,0.38,0,9,12,0.957238,1
0.53,0.38,0,9,11,0.933392,1
0.53,0.38,0,9,11,0.93968,1
0.53,0.38,-1,9,11,0.93843,1
0.53,0.38,0,9,11,0.934611,1
0.53,0.38,0,9,12,0.955336,1
0.53,0.38,0,9,12,0.95823,1
0.53,0.39,0,9,11,0.936946,1
0.53,0.39,0,9,12,0.958057,1
0.53,0.39,0,9,11,0.939365,1
0.53,0.39,0,9,12,0.961051,1
0.53,0.39,0,9,12,0.960765,1
0.53,0.39,0,9,11,0.940079,1
0.53,0.39,0,9,11,0.938123,1
0.53,0.39,0,9,12,0.959024,1
0.53,0.39,0,9,12,0.958807,1
0.53,0.39,0,9,12,0.956712,1
0.53,0.4,0,9,11,0.939811,1
0.53,0.4,0,9,11,0.947676,1
0.53,0.4,0,9,12,0.964695,1
0.53,0.4,0,9,11,0.944772,1
0.53,0.4,0,9,11,0.947196,1
0.53,0.4,0,9,11,0.940989,1
0.53,0.4,0,9,11,0.942592,1
0.53,0.4,0,9,11,0.946952,1
0.53,0.4,0,9,11,0.943946,1
0.53,0.4,0,9,11,0.944307,1
0.53,0.41,0,9,11,0.95052,1
0.53,0.41,0,9,11,0.950174,1
0.53,0.41,0,9,11,0.947902,1
0.53,0.41,0,9,11,0.949895,1
0.53,0.41,0,9,11,0.949665,1
0.53,0.41,0,9,12,0.960192,1
0.53,0.41,0,9,11,0.945741,1
0.53,0.41,0,9,11,0.94955,1
0.53,0.41,0,9,11,0.95089,1
0.53,0.41,0,9,11,0.948135,1
0.53,0.42,0,9,11,0.950739,1
0.53,0.42,-1,8,11,0.955866,1
0.53,0.42,0,9,11,0.953101,1
0.53,0.42,0,9,11,0.951583,1
0.53,0.42,0,9,11,0.95305,1
0.53,0.42,1,9,12,0.969443,1
0.53,0.42,0,9,11,0.950726,1
0.53,0.42,0,9,11,0.953381,1
0.53,0.42,0,9,10,0.930434,1
0.53,0.42,0,9,11,0.952759,1
0.53,0.43,0,8,12,0.969528,1
0.53,0.43,0,8,11,0.955664,1
0.53,0.43,0,8,11,0.955632,1
0.53,0.43,-1,8,12,0.971725,1
0.53,0.43,0,8,11,0.951131,1
0.53,0.43,0,8,11,0.955102,1
0.53,0.43,0,9,11,0.950529,1
0.53,0.43,0,8,11,0.956621,1
0.53,0.43,0,8,11,0.955557,1
0.53,0.43,1,9,12,0.967331,1
0.53,0.44,0,8,10,0.941054,1
0.53,0.44,0,8,10,0.935457,1
0.53,0.44,0,8,11,0.956617,1
0.53,0.44,0,8,11,0.958065,1
0.53,0.44,0,8,10,0.938247,1
0.53,0.44,0,8,11,0.957799,1
0.53,0.44,0,8,11,0.95729,1
0.53,0.44,0,8,11,0.958988,1
0.53,0.44,0,8,11,0.957924,1
0.53,0.44,0,8,10,0.933685,1
0.53,0.45,0,8,10,0.941745,1
0.53,0.45,0,8,11,0.960853,1
0.53,0.45,0,8,10,0.936658,1
0.53,0.45,0,8,10,0.941538,1
0.53,0.45,0,8,10,0.937402,1
0.53,0.45,0,8,11,0.959206,1
0.53,0.45,0,8,10,0.939102,1
0.53,0.45,0,8,10,0.936492,1
0.53,0.45,0,8,11,0.961373,1
0.53,0.45,0,8,11,0.959512,1
0.53,0.46,0,8,10,0.944976,1
0.53,0.46,0,8,10,0.944284,1
0.53,0.46,0,8,11,0.96292,1
0.53,0.46,0,8,10,0.944689,1
0.53,0.46,0,8,10,0.945661,1
0.53,0.46,0,8,11,0.961643,1
0.53,0.46,0,8,11,0.961965,1
0.53,0.46,0,8,11,0.961114,1
0.53,0.46,0,8,10,0.944031,1
0.53,0.46,0,8,11,0.958778,1
0.53,0.47,0,8,10,0.947392,1
0.53,0.47,0,8,10,0.950824,1
0.53,0.47,0,8,10,0.945344,1
0.53,0.47,0,8,10,0.948774,1
0.53,0.47,0,8,10,0.947173,1
0.53,0.47,0,8,10,0.94615,1
0.53,0.47,0,8,10,0.947695,1
0.53,0.47,0,8,10,0.950082,1
0.53,0.47,0,8,10,0.947795,1
0.53,0.47,0,8,10,0.945374,1
0.53,0.48,0,8,10,0.953319,1
0.53,0.48,0,8,10,0.947952,1
0.53,0.48,0,8,10,0.948068,1
0.53,0.48,0,8,10,0.949349,1
0.53,0.48,0,8,10,0.951835,1
0.53,0.48,0,8,10,0.95373,1
0.53,0.48,0,8,9,0.920084,1
0.53,0.48,0,8,10,0.950872,1
0.53,0.48,0,8,11,0.965077,1
0.53,0.48,0,8,10,0.949224,1
0.53,0.49,1,8,10,0.952703,1
0.53,0.49,0,8,10,0.954313,1
0.53,0.49,0,8,10,0.951955,1
0.53,0.49,1,8,10,0.950932,1
0.53,0.49,0,8,10,0.953169,1
0.53,0.49,0,7,10,0.956859,1
0.53,0.49,0,8,9,0.929081,1
0.53,0.49,-1,7,9,0.930391,1
0.53,0.49,0,7,9,0.934391,1
0.53,0.49,0,8,11,0.967823,1
0.53,0.5,0,7,9,0.932407,1
0.53,0.5,0,7,11,0.970168,1
0.53,0.5,0,7,9,0.936153,1
0.53,0.5,0,7,10,0.956905,1
0.53,0.5,0,7,10,0.95652,1
0.53,0.5,0,7,10,0.95699,1
0.53,0.5,0,7,9,0.92933,1
0.53,0.5,0,7,10,0.954451,1
0.53,0.5,0,7,10,0.956287,1
0.53,0.5,-1,7,10,0.957438,1
0.54,0,0,1000,0,0,0
0.54,0.01,0,43,45,0.95205,1
0.54,0.01,-2,42,45,0.959813,1
0.54,0.01,-3,41,44,0.956642,1
0.54,0.01,-2,42,45,0.952906,1
0.54,0.01,1,43,46,0.965677,1
0.54,0.01,-3,41,44,0.962149,1
0.54,0.01,3,44,46,0.951985,1
0.54,0.01,1,43,45,0.945933,1
0.54,0.01,1,44,47,0.961555,1
0.54,0.01,1,43,46,0.962915,1
0.54,0.02,-2,34,36,0.944661,1
0.54,0.02,-3,35,38,0.961268,1
0.54,0.02,0,35,38,0.962694,1
0.54,0.02,1,35,37,0.943391,1
0.54,0.02,0,36,38,0.948886,1
0.54,0.02,0,35,37,0.941519,1
0.54,0.02,1,36,38,0.952997,1
0.54,0.02,0,35,38,0.957112,1
0.54,0.02,1,37,40,0.960076,1
0.54,0.02,-2,33,35,0.932132,1
0.54,0.03,-1,30,32,0.948145,1
0.54,0.03,0,31,33,0.95056,1
0.54,0.03,1,32,35,0.956378,1
0.54,0.03,-1,31,32,0.928276,1
0.54,0.03,-2,30,32,0.943224,1
0.54,0.03,-1,31,34,0.95615,1
0.54,0.03,0,31,33,0.951724,1
0.54,0.03,-2,30,32,0.945923,1
0.54,0.03,0,31,32,0.927741,1
0.54,0.03,-1,31,33,0.93512,1
0.54,0.04,0,28,31,0.963742,1
0.54,0.04,0,29,31,0.946698,1
0.54,0.04,0,27,30,0.959573,1
0.54,0.04,2,29,31,0.944441,1
0.54,0.04,-1,27,31,0.972346,1
0.54,0.04,0,28,31,0.959429,1
0.54,0.04,0,29,32,0.961825,1
0.54,0.04,0,28,31,0.96071,1
0.54,0.04,1,28,31,0.960127,1
0.54,0.04,0,28,30,0.934109,1
0.54,0.05,-1,25,28,0.956337,1
0.54,0.05,-1,26,28,0.954552,1
0.54,0.05,-1,25,28,0.95866,1
0.54,0.05,-1,26,29,0.958118,1
0.54,0.05,0,26,29,0.967586,1
0.54,0.05,0,26,28,0.951267,1
0.54,0.05,0,26,29,0.962576,1
0.54,0.05,0,26,29,0.959812,1
0.54,0.05,0,26,28,0.941621,1
0.54,0.05,-1,26,28,0.950744,1
0.54,0.06,-1,24,26,0.943572,1
0.54,0.06,-1,24,26,0.951201,1
0.54,0.06,0,25,26,0.925763,1
0.54,0.06,1,25,28,0.966897,1
0.54,0.06,0,24,27,0.959,1
0.54,0.06,-1,24,26,0.942021,1
0.54,0.06,0,24,27,0.963511,1
0.54,0.06,0,24,26,0.949494,1
0.54,0.06,0,24,26,0.93579,1
0.54,0.06,-1,24,27,0.956133,1
0.54,0.07,0,23,25,0.938355,1
0.54,0.07,-1,22,25,0.956086,1
0.54,0.07,-1,22,25,0.957492,1
0.54,0.07,1,23,25,0.951182,1
0.54,0.07,-1,22,25,0.960577,1
0.54,0.07,0,23,26,0.95927,1
0.54,0.07,-1,22,24,0.931666,1
0.54,0.07,1,23,25,0.943523,1
0.54,0.07,0,22,25,0.958286,1
0.54,0.07,0,23,25,0.949555,1
0.54,0.08,0,22,25,0.966764,1
0.54,0.08,1,22,26,0.972566,1
0.54,0.08,0,21,23,0.941488,1
0.54,0.08,0,22,24,0.95231,1
0.54,0.08,0,21,24,0.960566,1
0.54,0.08,0,22,25,0.966058,1
0.54,0.08,0,22,24,0.943707,1
0.54,0.08,0,22,24,0.944674,1
0.54,0.08,0,22,26,0.972467,1
0.54,0.08,0,21,25,0.970936,1
0.54,0.09,0,20,22,0.937197,1
0.54,0.09,0,21,23,0.953409,1
0.54,0.09,0,21,23,0.946894,1
0.54,0.09,0,21,23,0.951449,1
0.54,0.09,0,20,23,0.961455,1
0.54,0.09,0,21,23,0.951967,1
0.54,0.09,0,20,23,0.962427,1
0.54,0.09,0,21,24,0.962002,1
0.54,0.09,0,21,23,0.954084,1
0.54,0.09,-1,20,23,0.955808,1
0.54,0.1,0,20,22,0.951671,1
0.54,0.1,0,19,21,0.932574,1
0.54,0.1,0,20,22,0.94823,1
0.54,0.1,0,20,22,0.95271,1
0.54,0.1,0,20,22,0.952024,1
0.54,0.1,0,20,23,0.969508,1
0.54,0.1,0,19,22,0.955063,1
0.54,0.1,1,20,22,0.951093,1
0.54,0.1,0,20,22,0.944779,1
0.54,0.1,0,19,22,0.956085,1
0.54,0.11,0,19,21,0.952917,1
0.54,0.11,-1,18,22,0.971813,1
0.54,0.11,-1,18,21,0.956857,1
0.54,0.11,1,19,21,0.951843,1
0.54,0.11,1,19,22,0.962625,1
0.54,0.11,0,19,21,0.949052,1
0.54,0.11,0,19,21,0.956385,1
0.54,0.11,0,19,21,0.955315,1
0.54,0.11,0,19,21,0.947261,1
0.54,0.11,0,19,22,0.962081,1
0.54,0.12,0,18,21,0.970494,1
0.54,0.12,0,18,20,0.935135,1
0.54,0.12,0,18,20,0.949334,1
0.54,0.12,0,18,21,0.954991,1
0.54,0.12,0,18,20,0.94751,1
0.54,0.12,0,18,20,0.95091,1
0.54,0.12,0,18,20,0.941582,1
0.54,0.12,0,18,21,0.964479,1
0.54,0.12,0,18,20,0.952697,1
0.54,0.12,0,18,20,0.950201,1
0.54,0.13,0,17,20,0.957957,1
0.54,0.13,-1,17,19,0.940525,1
0.54,0.13,0,17,20,0.960134,1
0.54,0.13,0,17,19,0.948447,1
0.54,0.13,0,17,20,0.956568,1
0.54,0.13,0,17,20,0.960965,1
0.54,0.13,-1,17,19,0.936381,1
0.54,0.13,-1,17,19,0.937896,1
0.54,0.13,0,17,20,0.959927,1
0.54,0.13,0,17,20,0.960352,1
0.54,0.14,1,17,20,0.958241,1
0.54,0.14,1,17,20,0.957745,1
0.54,0.14,-1,16,19,0.957473,1
0.54,0.14,0,16,19,0.955607,1
0.54,0.14,0,17,19,0.954684,1
0.54,0.14,0,17,19,0.950356,1
0.54,0.14,0,17,19,0.945293,1
0.54,0.14,1,17,19,0.947974,1
0.54,0.14,0,17,19,0.951419,1
0.54,0.14,1,17,19,0.949867,1
0.54,0.15,0,16,19,0.961797,1
0.54,0.15,0,16,19,0.959713,1
0.54,0.15,0,16,18,0.942437,1
0.54,0.15,0,16,18,0.951568,1
0.54,0.15,0,16,18,0.948351,1
0.54,0.15,0,16,18,0.947211,1
0.54,0.15,0,16,18,0.943874,1
0.54,0.15,0,16,18,0.93371,1
0.54,0.15,0,16,18,0.94385,1
0.54,0.15,0,16,18,0.937841,1
0.54,0.16,1,16,18,0.950564,1
0.54,0.16,1,16,18,0.953373,1
0.54,0.16,1,16,18,0.949908,1
0.54,0.16,1,16,18,0.949881,1
0.54,0.16,-1,15,18,0.95511,1
0.54,0.16,1,16,19,0.967819,1
0.54,0.16,-1,15,18,0.962993,1
0.54,0.16,-1,15,17,0.936642,1
0.54,0.16,1,16,18,0.952134,1
0.54,0.16,-1,15,17,0.934247,1
0.54,0.17,0,15,17,0.941346,1
0.54,0.17,0,15,18,0.960324,1
0.54,0.17,0,15,17,0.946619,1
0.54,0.17,0,15,17,0.954511,1
0.54,0.17,0,15,18,0.963153,1
0.54,0.17,0,15,17,0.949589,1
0.54,0.17,0,15,18,0.967616,1
0.54,0.17,0,15,18,0.960527,1
0.54,0.17,0,15,19,0.97443,1
0.54,0.17,0,15,18,0.96069,1
0.54,0.18,0,14,17,0.958061,1
0.54,0.18,0,15,17,0.945685,1
0.54,0.18,0,15,17,0.952989,1
0.54,0.18,0,15,17,0.947843,1
0.54,0.18,0,15,17,0.950727,1
0.54,0.18,1,15,17,0.953377,1
0.54,0.18,1,15,17,0.952182,1
0.54,0.18,0,15,17,0.955445,1
0.54,0.18,-1,14,17,0.955657,1
0.54,0.18,0,14,17,0.954314,1
0.54,0.19,0,14,16,0.934646,1
0.54,0.19,0,14,17,0.962763,1
0.54,0.19,0,14,16,0.944137,1
0.54,0.19,0,14,17,0.964339,1
0.54,0.19,0,14,16,0.943183,1
0.54,0.19,0,14,17,0.959498,1
0.54,0.19,0,14,16,0.94094,1
0.54,0.19,-1,14,16,0.94564,1
0.54,0.19,0,14,16,0.938488,1
0.54,0.19,0,14,17,0.957902,1
0.54,0.2,0,14,16,0.944741,1
0.54,0.2,0,14,15,0.924127,1
0.54,0.2,0,14,16,0.948888,1
0.54,0.2,0,14,15,0.926877,1
0.54,0.2,0,14,16,0.948727,1
0.54,0.2,0,14,16,0.950626,1
0.54,0.2,0,14,16,0.945676,1
0.54,0.2,0,14,16,0.948829,1
0.54,0.2,-1,13,15,0.933518,1
0.54,0.2,0,14,17,0.964563,1
0.54,0.21,-1,13,16,0.955057,1
0.54,0.21,0,13,16,0.957904,1
0.54,0.21,0,13,16,0.956712,1
0.54,0.21,0,13,17,0.974429,1
0.54,0.21,-1,13,18,0.983323,1
0.54,0.21,0,13,16,0.955346,1
0.54,0.21,0,13,15,0.937998,1
0.54,0.21,1,14,15,0.929203,1
0.54,0.21,0,13,15,0.939382,1
0.54,0.21,-1,13,15,0.933832,1
0.54,0.22,0,13,16,0.959454,1
0.54,0.22,0,13,15,0.948937,1
0.54,0.22,0,13,15,0.941339,1
0.54,0.22,0,13,15,0.946022,1
0.54,0.22,0,13,15,0.937913,1
0.54,0.22,0,13,15,0.943424,1
0.54,0.22,0,13,16,0.964881,1
0.54,0.22,0,13,16,0.961495,1
0.54,0.22,0,13,16,0.962724,1
0.54,0.22,0,13,15,0.948168,1
0.54,0.23,0,13,15,0.946085,1
0.54,0.23,-1,12,15,0.955438,1
0.54,0.23,0,13,15,0.953468,1
0.54,0.23,-1,12,15,0.955394,1
0.54,0.23,0,13,15,0.950256,1
0.54,0.23,0,13,15,0.953485,1
0.54,0.23,1,13,15,0.945256,1
0.54,0.23,0,13,15,0.95285,1
0.54,0.23,0,13,15,0.946534,1
0.54,0.23,0,13,15,0.952913,1
0.54,0.24,0,12,14,0.937479,1
0.54,0.24,0,12,15,0.9582,1
0.54,0.24,-1,12,15,0.961705,1
0.54,0.24,0,12,15,0.957474,1
0.54,0.24,1,13,16,0.970427,1
0.54,0.24,0,12,15,0.959666,1
0.54,0.24,1,13,15,0.953813,1
0.54,0.24,-1,12,15,0.957121,1
0.54,0.24,0,12,15,0.954051,1
0.54,0.24,0,12,15,0.955498,1
0.54,0.25,0,12,14,0.948341,1
0.54,0.25,0,12,15,0.959065,1
0.54,0.25,0,12,15,0.965153,1
0.54,0.25,0,12,14,0.947609,1
0.54,0.25,0,12,15,0.964685,1
0.54,0.25,0,12,15,0.959417,1
0.54,0.25,0,12,15,0.956501,1
0.54,0.25,0,12,14,0.941375,1
0.54,0.25,0,12,15,0.959688,1
0.54,0.25,0,12,14,0.946345,1
0.54,0.26,0,12,14,0.946625,1
0.54,0.26,0,12,14,0.946723,1
0.54,0.26,0,12,13,0.925653,1
0.54,0.26,0,12,15,0.969251,1
0.54,0.26,0,12,15,0.967718,1
0.54,0.26,0,12,14,0.9525,1
0.54,0.26,0,12,14,0.95069,1
0.54,0.26,0,12,14,0.954402,1
0.54,0.26,0,12,14,0.948536,1
0.54,0.26,0,12,14,0.94886,1
0.54,0.27,0,11,14,0.958373,1
0.54,0.27,1,12,14,0.95347,1
0.54,0.27,0,11,14,0.955753,1
0.54,0.27,-1,11,14,0.958192,1
0.54,0.27,0,12,14,0.955355,1
0.54,0.27,1,12,13,0.927695,1
0.54,0.27,0,11,14,0.957859,1
0.54,0.27,0,12,14,0.954294,1
0.54,0.27,1,12,13,0.930838,1
0.54,0.27,0,11,14,0.954567,1
0.54,0.28,0,11,14,0.958338,1
0.54,0.28,0,11,14,0.963904,1
0.54,0.28,0,11,14,0.963253,1
0.54,0.28,0,11,14,0.962979,1
0.54,0.28,0,11,14,0.959753,1
0.54,0.28,0,11,14,0.956634,1
0.54,0.28,0,11,13,0.934976,1
0.54,0.28,0,11,13,0.937124,1
0.54,0.28,0,11,14,0.960241,1
0.54,0.28,0,11,13,0.939448,1
0.54,0.29,0,11,13,0.948565,1
0.54,0.29,0,11,13,0.944018,1
0.54,0.29,0,11,13,0.947797,1
0.54,0.29,0,11,13,0.941809,1
0.54,0.29,0,11,14,0.965217,1
0.54,0.29,0,11,13,0.945695,1
0.54,0.29,0,11,14,0.962664,1
0.54,0.29,0,11,13,0.945468,1
0.54,0.29,0,11,14,0.960863,1
0.54,0.29,0,11,13,0.950206,1
0.54,0.3,-1,10,13,0.955257,1
0.54,0.3,0,11,13,0.947507,1
0.54,0.3,1,11,13,0.946634,1
0.54,0.3,0,11,13,0.951755,1
0.54,0.3,0,11,13,0.947317,1
0.54,0.3,0,11,13,0.95287,1
0.54,0.3,0,11,13,0.948509,1
0.54,0.3,0,11,13,0.948861,1
0.54,0.3,0,11,14,0.968643,1
0.54,0.3,0,11,13,0.950843,1
0.54,0.31,0,11,13,0.951845,1
0.54,0.31,0,11,13,0.954692,1
0.54,0.31,1,11,14,0.968492,1
0.54,0.31,-1,10,14,0.970195,1
0.54,0.31,0,11,13,0.954585,1
0.54,0.31,0,10,13,0.95772,1
0.54,0.31,-1,10,12,0.933131,1
0.54,0.31,-1,10,13,0.957794,1
0.54,0.31,0,10,13,0.958268,1
0.54,0.31,0,10,13,0.955919,1
0.54,0.32,0,10,13,0.958077,1
0.54,0.32,0,10,12,0.941656,1
0.54,0.32,0,10,12,0.943419,1
0.54,0.32,0,10,13,0.958446,1
0.54,0.32,0,10,13,0.959642,1
0.54,0.32,0,10,13,0.955902,1
0.54,0.32,0,10,13,0.961211,1
0.54,0.32,0,10,13,0.960334,1
0.54,0.32,0,10,14,0.972668,1
0.54,0.32,0,10,13,0.959611,1
0.54,0.33,0,10,12,0.941737,1
0.54,0.33,0,10,13,0.963677,1
0.54,0.33,0,10,12,0.943704,1
0.54,0.33,0,10,12,0.944073,1
0.54,0.33,0,10,12,0.94367,1
0.54,0.33,0,10,12,0.946911,1
0.54,0.33,0,10,12,0.939118,1
0.54,0.33,0,10,13,0.963248,1
0.54,0.33,0,10,12,0.940351,1
0.54,0.33,0,10,13,0.961823,1
0.54,0.34,0,10,12,0.948382,1
0.54,0.34,0,10,11,0.921682,1
0.54,0.34,0,10,12,0.94666,1
0.54,0.34,0,10,13,0.964853,1
0.54,0.34,0,10,12,0.945811,1
0.54,0.34,0,10,13,0.964065,1
0.54,0.34,0,10,12,0.945914,1
0.54,0.34,0,10,12,0.949396,1
0.54,0.34,0,10,12,0.945002,1
0.54,0.34,0,10,13,0.963849,1
0.54,0.35,1,10,12,0.951994,1
