Germline cut rate,Embryo cut rate,Generations to 99% drive individuals difference, Gens to Reach 99%,Gens of Max Freq,Drive Allele Freq Here,Max Freq with at Least One Drive Chromosome
0,0.6,-3,19,23,0.992094,1
0,0.6,-2,19,22,0.986689,1
0,0.6,-2,19,23,0.992194,1
0,0.6,-3,19,23,0.989821,1
0,0.62,-3,18,22,0.989202,1
0,0.62,-3,18,22,0.989931,1
0,0.62,-3,18,22,0.991919,1
0,0.62,-3,18,22,0.989619,1
0,0.62,-2,19,23,0.99388,1
0,0.62,-3,18,22,0.988044,1
0,0.62,-3,18,22,0.991346,1
0,0.62,-3,18,23,0.994324,1
0,0.62,-2,19,23,0.993959,1
0,0.62,-3,18,23,0.995264,1
0,0.64,-2,18,22,0.993162,1
0,0.64,-2,18,21,0.986589,1
0,0.64,-2,18,22,0.99212,1
0,0.64,-2,18,22,0.99113,1
0,0.64,-2,18,22,0.991692,1
0,0.64,-2,18,24,0.997881,1
0,0.64,-2,18,22,0.993068,1
0,0.64,-2,18,23,0.995847,1
0,0.64,-2,18,21,0.987551,1
0,0.64,-2,18,22,0.990857,1
0,0.66,-1,18,22,0.99432,1
0,0.66,-2,17,22,0.994965,1
0,0.66,-2,17,21,0.991008,1
0,0.66,-2,17,21,0.990494,1
0,0.66,-2,17,21,0.9908,1
0,0.66,-2,17,22,0.995427,1
0,0.66,-3,17,21,0.988863,1
0,0.66,-3,17,21,0.991236,1
0,0.66,-3,17,21,0.991485,1
0,0.66,-3,17,21,0.991445,1
0,0.68,-2,17,20,0.987402,1
0,0.68,-2,17,21,0.992811,1
0,0.68,-2,17,20,0.987288,1
0,0.68,-2,17,21,0.992672,1
0,0.68,-2,17,21,0.992839,1
0,0.68,-2,17,21,0.994005,1
0,0.68,-2,17,20,0.98457,1
0,0.68,-1,17,20,0.986183,1
0,0.68,-2,17,21,0.992488,1
0,0.68,-2,17,21,0.992206,1
0,0.7,-2,16,21,0.994601,1
0,0.7,-2,16,20,0.990751,1
0,0.7,-2,16,20,0.990533,1
0,0.7,-2,16,20,0.990727,1
0,0.7,-2,16,19,0.982729,1
0,0.7,-2,16,20,0.989906,1
0,0.7,-2,16,20,0.989107,1
0,0.7,-2,16,21,0.994977,1
0,0.7,-2,16,21,0.995207,1
0,0.7,-1,17,21,0.994129,1
0,0.72,-2,16,20,0.99189,1
0,0.72,-1,16,20,0.992669,1
0,0.72,-2,16,20,0.993273,1
0,0.72,-2,16,19,0.984372,1
0,0.72,-2,16,19,0.987265,1
0,0.72,-1,16,21,0.996165,1
0,0.72,-2,16,20,0.991929,1
0,0.72,-1,16,20,0.993208,1
0,0.72,-2,16,21,0.996056,1
0,0.72,-2,16,20,0.99298,1
0,0.74,-1,16,19,0.988712,1
0,0.74,-2,15,19,0.990002,1
0,0.74,-2,15,19,0.989083,1
0,0.74,-2,15,19,0.988953,1
0,0.74,-1,16,20,0.994595,1
0,0.74,-2,15,19,0.989748,1
0,0.74,-1,16,19,0.988845,1
0,0.74,-2,15,19,0.989963,1
0,0.74,-1,16,19,0.98785,1
0,0.74,-1,16,19,0.987325,1
0,0.76,-2,15,20,0.996482,1
0,0.76,-2,15,19,0.992944,1
0,0.76,-2,15,19,0.991749,1
0,0.76,-2,15,19,0.991651,1
0,0.76,-2,15,18,0.983398,1
0,0.76,-2,15,20,0.996373,1
0,0.76,-2,15,19,0.991563,1
0,0.76,-1,15,18,0.987194,1
0,0.76,-2,15,19,0.992871,1
0,0.76,-2,15,19,0.992379,1
0,0.78,-1,15,18,0.988946,1
0,0.78,-1,15,18,0.9875,1
0,0.78,-1,15,19,0.99315,1
0,0.78,-1,15,19,0.993735,1
0,0.78,-1,15,18,0.986444,1
0,0.78,-1,15,19,0.993637,1
0,0.78,-1,15,18,0.986661,1
0,0.78,-1,15,18,0.98806,1
0,0.78,-1,15,18,0.987607,1
0,0.78,-1,15,17,0.972714,1
0,0.8,-1,15,18,0.989084,1
0,0.8,-2,14,18,0.989489,1
0,0.8,-2,14,19,0.995017,1
0,0.8,-1,14,18,0.989459,1
0,0.8,-2,14,18,0.990434,1
0,0.8,-2,14,18,0.991406,1
0,0.8,-2,14,19,0.995016,1
0,0.8,-1,14,19,0.995228,1
0,0.8,-2,14,18,0.991194,1
0,0.8,-2,14,18,0.988407,1
0,0.82,-1,14,17,0.98555,1
0,0.82,-1,14,18,0.993132,1
0,0.82,-1,14,17,0.987328,1
0,0.82,-1,14,17,0.98516,1
0,0.82,-1,14,17,0.986048,1
0,0.82,-1,14,17,0.982735,1
0,0.82,-1,14,18,0.99216,1
0,0.82,-1,14,17,0.985345,1
0,0.82,-1,14,17,0.986803,1
0,0.82,-1,14,17,0.985544,1
0,0.84,-1,14,17,0.988326,1
0,0.84,-2,13,16,0.979888,1
0,0.84,-1,14,17,0.988825,1
0,0.84,-1,14,17,0.988632,1
0,0.84,-1,14,17,0.986967,1
0,0.84,-1,14,18,0.993849,1
0,0.84,-1,14,18,0.99405,1
0,0.84,-1,14,18,0.993782,1
0,0.84,-1,14,17,0.988814,1
0,0.84,-1,14,17,0.989022,1
0,0.86,-1,13,16,0.983259,1
0,0.86,-1,13,17,0.990453,1
0,0.86,-1,13,17,0.991421,1
0,0.86,-1,13,17,0.989618,1
0,0.86,0,14,17,0.989259,1
0,0.86,-1,13,18,0.995325,1
0,0.86,-1,13,16,0.982959,1
0,0.86,-1,13,17,0.990855,1
0,0.86,-1,13,17,0.990384,1
0,0.86,-1,13,16,0.981165,1
0,0.88,-1,13,17,0.991987,1
0,0.88,-1,13,16,0.986188,1
0,0.88,-1,13,16,0.986021,1
0,0.88,-1,13,16,0.986169,1
0,0.88,-1,13,16,0.983453,1
0,0.88,-1,13,16,0.984201,1
0,0.88,-1,13,16,0.987453,1
0,0.88,-1,13,16,0.985032,1
0,0.88,-1,13,16,0.984655,1
0,0.88,-1,13,16,0.985622,1
0,0.9,-1,13,15,0.975816,1
0,0.9,-1,13,15,0.976271,1
0,0.9,-1,13,16,0.988055,1
0,0.9,-1,13,15,0.97571,1
0,0.9,-1,13,16,0.987367,1
0,0.9,-1,13,15,0.974209,1
0,0.9,-1,13,15,0.978258,1
0,0.9,-1,13,16,0.988157,1
0,0.9,-1,13,16,0.987457,1
0,0.9,-1,13,16,0.987728,1
0,0.92,-1,12,15,0.979948,1
0,0.92,-1,12,15,0.980761,1
0,0.92,-1,12,15,0.981345,1
0,0.92,-1,12,15,0.981322,1
0,0.92,-1,12,16,0.989869,1
0,0.92,-1,12,16,0.989122,1
0,0.92,-1,12,16,0.989997,1
0,0.92,-1,12,16,0.990469,1
0,0.92,-1,12,15,0.980279,1
0,0.92,-1,12,15,0.98147,1
0,0.94,-1,12,15,0.983892,1
0,0.94,-1,12,15,0.985342,1
0,0.94,-1,12,15,0.984751,1
0,0.94,-1,12,15,0.983183,1
0,0.94,-1,12,15,0.983811,1
0,0.94,-1,12,15,0.982674,1
0,0.94,-1,12,15,0.983144,1
0,0.94,-1,12,15,0.982911,1
0,0.94,-1,12,15,0.982963,1
0,0.94,-1,12,16,0.990492,1
0,0.96,0,12,15,0.987405,1
0,0.96,-1,12,15,0.986153,1
0,0.96,-1,12,15,0.985827,1
0,0.96,-1,12,15,0.986488,1
0,0.96,-1,12,14,0.973113,1
0,0.96,-1,12,15,0.984791,1
0,0.96,-1,12,14,0.97196,1
0,0.96,-1,12,15,0.984726,1
0,0.96,-1,12,15,0.986154,1
0,0.96,-1,12,14,0.975232,1
0,0.98,0,12,14,0.979566,1
0,0.98,0,12,14,0.976077,1
0,0.98,0,12,14,0.978434,1
0,0.98,0,12,15,0.988159,1
0,0.98,0,12,15,0.988445,1
0,0.98,0,12,15,0.98749,1
0,0.98,0,12,14,0.97777,1
0,0.98,0,12,14,0.976916,1
0,0.98,-1,11,15,0.989374,1
0,0.98,0,12,15,0.988155,1
0,1,-1,11,15,0.990541,1
0,1,-1,11,14,0.980432,1
0,1,-1,11,14,0.979904,1
0,1,-1,11,14,0.981493,1
0,1,-1,11,14,0.980129,1
0,1,-1,11,14,0.980771,1
0,1,-1,11,14,0.981514,1
0,1,-1,11,14,0.981369,1
0,1,-1,11,14,0.981689,1
0,1,-1,11,14,0.982734,1
0.02,0,0,1000,0,0.0995049,0.19901
0.02,0,0,1000,0,0.0998746,0.199749
0.02,0,0,1000,0,0.099936,0.199872
0.02,0,0,1000,0,0.0996945,0.199389
0.02,0,0,1000,0,0.100427,0.200855
0.02,0,0,1000,0,0.0995532,0.199106
0.02,0,0,1000,0,0.0997447,0.199489
0.02,0,0,1000,0,0.099877,0.199754
0.02,0,0,1000,0,0.0994249,0.19885
0.02,0,0,1000,0,0.0998594,0.199719
0.02,0.02,0,1000,0,0.0995508,0.199102
0.02,0.02,0,1000,0,0.10066,0.201319
0.02,0.02,0,1000,0,0.0996548,0.19931
0.02,0.02,0,1000,0,0.100162,0.200324
0.02,0.02,0,1000,0,0.100058,0.200117
0.02,0.02,0,1000,0,0.100557,0.201113
0.02,0.02,0,1000,0,0.100359,0.200718
0.02,0.02,0,1000,0,0.10048,0.20096
0.02,0.02,0,1000,0,0.100065,0.20013
0.02,0.02,0,1000,0,0.0999752,0.19995
0.02,0.04,0,1000,0,0.0997383,0.199477
0.02,0.04,0,1000,0,0.0996898,0.19938
0.02,0.04,0,1000,0,0.0997518,0.199504
0.02,0.04,0,1000,0,0.0999113,0.199823
0.02,0.04,0,1000,0,0.100049,0.200098
0.02,0.04,0,1000,0,0.100004,0.200008
0.02,0.04,0,1000,0,0.0998578,0.199716
0.02,0.04,0,1000,0,0.0994526,0.198905
0.02,0.04,0,1000,0,0.0993483,0.198697
0.02,0.04,0,1000,0,0.100332,0.200665
0.02,0.06,0,1000,100,0.140459,0.260975
0.02,0.06,0,1000,100,0.146021,0.271152
0.02,0.06,0,1000,100,0.121037,0.227364
0.02,0.06,0,1000,97,0.107018,0.2033
0.02,0.06,0,1000,100,0.138116,0.257273
0.02,0.06,0,1000,100,0.123363,0.232159
0.02,0.06,0,1000,100,0.154271,0.285014
0.02,0.06,0,1000,100,0.137652,0.255508
0.02,0.06,0,1000,100,0.138827,0.258996
0.02,0.06,0,1000,100,0.173659,0.317105
0.02,0.08,0,1000,100,0.267592,0.465184
0.02,0.08,0,1000,100,0.338931,0.563236
0.02,0.08,0,1000,100,0.396846,0.635858
0.02,0.08,0,1000,100,0.326252,0.545752
0.02,0.08,0,1000,100,0.386645,0.625183
0.02,0.08,0,1000,100,0.291356,0.498933
0.02,0.08,0,1000,100,0.30134,0.511592
0.02,0.08,0,1000,100,0.219356,0.391466
0.02,0.08,0,1000,100,0.498192,0.746964
0.02,0.08,0,1000,100,0.244609,0.429019
0.02,0.1,-907,93,100,0.988717,0.999874
0.02,0.1,-905,95,100,0.976399,0.999694
0.02,0.1,0,1000,100,0.63839,0.869542
0.02,0.1,0,1000,100,0.874726,0.985818
0.02,0.1,0,1000,100,0.822179,0.968205
0.02,0.1,-905,95,100,0.979805,0.999672
0.02,0.1,0,1000,100,0.863696,0.982497
0.02,0.1,-904,96,100,0.967256,0.999058
0.02,0.1,-906,94,100,0.982866,0.999691
0.02,0.1,-900,100,100,0.908128,0.992179
0.02,0.12,-922,78,85,0.991763,1
0.02,0.12,-917,83,93,0.997847,1
0.02,0.12,-919,81,90,0.995662,1
0.02,0.12,-918,82,91,0.997097,1
0.02,0.12,-920,80,88,0.994135,1
0.02,0.12,-919,81,91,0.997967,1
0.02,0.12,-921,79,89,0.99703,1
0.02,0.12,-921,79,88,0.994964,1
0.02,0.12,-918,82,91,0.996444,1
0.02,0.12,-918,82,91,0.996547,1
0.02,0.14,-933,67,75,0.996665,1
0.02,0.14,-929,71,79,0.994976,1
0.02,0.14,-932,68,77,0.997031,1
0.02,0.14,-931,69,78,0.997427,1
0.02,0.14,-932,68,77,0.997824,1
0.02,0.14,-934,66,75,0.996713,1
0.02,0.14,-931,69,78,0.996296,1
0.02,0.14,-932,68,78,0.998234,1
0.02,0.14,-933,67,77,0.997672,1
0.02,0.14,-927,73,82,0.997286,1
0.02,0.16,-942,58,67,0.99706,1
0.02,0.16,-938,62,71,0.99804,1
0.02,0.16,-938,62,71,0.996821,1
0.02,0.16,-939,61,71,0.998904,1
0.02,0.16,-939,61,69,0.996885,1
0.02,0.16,-939,61,68,0.993937,1
0.02,0.16,-939,61,69,0.995499,1
0.02,0.16,-941,59,69,0.998813,1
0.02,0.16,-939,61,69,0.996538,1
0.02,0.16,-941,59,68,0.997667,1
0.02,0.18,-43,53,62,0.998274,1
0.02,0.18,-43,53,61,0.997319,1
0.02,0.18,-45,53,61,0.996361,1
0.02,0.18,-47,53,63,0.999021,1
0.02,0.18,-43,52,60,0.995898,1
0.02,0.18,-42,53,62,0.998045,1
0.02,0.18,-44,54,60,0.991753,1
0.02,0.18,-47,52,61,0.998157,1
0.02,0.18,-40,53,63,0.998895,1
0.02,0.18,-40,53,61,0.996201,1
0.02,0.2,-28,50,58,0.997684,1
0.02,0.2,-37,48,55,0.994806,1
0.02,0.2,-29,49,57,0.997922,1
0.02,0.2,-31,48,56,0.996328,1
0.02,0.2,-32,49,56,0.995192,1
0.02,0.2,-32,48,55,0.994998,1
0.02,0.2,-33,49,56,0.995755,1
0.02,0.2,-30,50,58,0.99703,1
0.02,0.2,-32,49,57,0.997073,1
0.02,0.2,-32,48,56,0.996907,1
0.02,0.22,-30,44,50,0.992603,1
0.02,0.22,-30,45,52,0.995535,1
0.02,0.22,-27,45,52,0.995352,1
0.02,0.22,-31,44,52,0.997966,1
0.02,0.22,-30,43,49,0.994438,1
0.02,0.22,-27,45,52,0.996153,1
0.02,0.22,-25,45,51,0.991942,1
0.02,0.22,-27,45,52,0.995902,1
0.02,0.22,-26,45,52,0.995545,1
0.02,0.22,-25,46,54,0.998588,1
0.02,0.24,-23,41,48,0.995682,1
0.02,0.24,-23,40,46,0.993043,1
0.02,0.24,-19,42,50,0.997835,1
0.02,0.24,-19,42,49,0.997204,1
0.02,0.24,-23,41,47,0.995346,1
0.02,0.24,-22,42,49,0.995667,1
0.02,0.24,-22,42,49,0.995864,1
0.02,0.24,-21,43,49,0.995403,1
0.02,0.24,-20,41,47,0.995704,1
0.02,0.24,-21,41,46,0.990586,1
0.02,0.26,-17,38,44,0.993146,1
0.02,0.26,-18,38,44,0.995251,1
0.02,0.26,-16,39,45,0.995767,1
0.02,0.26,-21,37,44,0.996227,1
0.02,0.26,-19,38,44,0.993986,1
0.02,0.26,-19,40,46,0.995781,1
0.02,0.26,-18,38,43,0.992131,1
0.02,0.26,-18,38,45,0.996335,1
0.02,0.26,-18,38,45,0.996773,1
